	1021	3841	CCGE532	CCGM7	CCNWGS0123	CFN42	CIAT899	HAMBI540	IE4803	IRBG74	LMTR13	MAFF303099	Mim1	N161	N561	NGR234	NXC24	ORS2060	ORS285	ORS571	R602	USDA110	USDA6	WSM1325	WSM2073	WSM2304	WSM419
LMTR13	0.5333333333333333	0.5357142857142857	0.6309523809523809	0.6470588235294118	0.7093023255813954	0.632183908045977	0.6265060240963856	0.5595238095238095	0.6091954022988506	0.6428571428571429	1.0	0.651685393258427	0.6666666666666666	0.6136363636363636	0.6022727272727273	0.6923076923076923	0.6235294117647059	0.6707317073170732	0.8354430379746836	0.7	0.632183908045977	0.8045977011494253	0.8160919540229885	0.5542168674698795	0.6352941176470588	0.5487804878048781	0.5054945054945055
MAFF303099	0.6125	0.6	0.7297297297297297	0.7236842105263158	0.8157894736842105	0.75	0.726027397260274	0.6486486486486487	0.7012987012987013	0.7671232876712328	0.651685393258427	1.0	0.8133333333333334	0.75	0.7368421052631579	0.7469879518072289	0.72	0.7297297297297297	0.6585365853658537	0.6493506493506493	0.7051282051282052	0.5913978494623656	0.5851063829787234	0.6438356164383562	0.7808219178082192	0.6388888888888888	0.620253164556962
Mim1	0.5875	0.6619718309859155	0.8	0.7916666666666666	0.8888888888888888	0.7466666666666667	0.8235294117647058	0.7391304347826086	0.72	0.7638888888888888	0.6666666666666666	0.8133333333333334	1.0	0.7466666666666667	0.7333333333333333	0.7654320987654321	0.8142857142857143	0.68	0.654320987654321	0.6666666666666666	0.7945205479452054	0.6222222222222222	0.6153846153846154	0.6857142857142857	0.7777777777777778	0.6811594202898551	0.6153846153846154
N161	0.569620253164557	0.6197183098591549	0.7323943661971831	0.7027027027027027	0.7051282051282052	0.9393939393939394	0.7536231884057971	0.6714285714285714	0.9384615384615385	0.7464788732394366	0.6136363636363636	0.75	0.7466666666666667	1.0	0.984375	0.7073170731707317	0.7222222222222222	0.7083333333333334	0.6375	0.6944444444444444	0.6842105263157895	0.5888888888888889	0.5824175824175825	0.6666666666666666	0.7361111111111112	0.6617647058823529	0.5974025974025974
N561	0.5569620253164557	0.6285714285714286	0.7183098591549296	0.6891891891891891	0.6923076923076923	0.9242424242424242	0.7391304347826086	0.6571428571428571	0.953125	0.7323943661971831	0.6022727272727273	0.7368421052631579	0.7333333333333333	0.984375	1.0	0.6951219512195121	0.7083333333333334	0.6944444444444444	0.625	0.6805555555555556	0.6710526315789473	0.5777777777777777	0.5714285714285714	0.6521739130434783	0.7222222222222222	0.6470588235294118	0.5844155844155844
NGR234	0.5280898876404494	0.5487804878048781	0.6265060240963856	0.6428571428571429	0.7682926829268293	0.7283950617283951	0.6419753086419753	0.573170731707317	0.6829268292682927	0.6385542168674698	0.6923076923076923	0.7469879518072289	0.7654320987654321	0.7073170731707317	0.6951219512195121	1.0	0.6190476190476191	0.6071428571428571	0.6627906976744186	0.6144578313253012	0.6666666666666666	0.6847826086956522	0.6774193548387096	0.5487804878048781	0.6309523809523809	0.5432098765432098	0.5517241379310345
NXC24	0.6666666666666666	0.7076923076923077	0.9193548387096774	0.8208955223880597	0.7432432432432432	0.7464788732394366	0.9180327868852459	0.7936507936507936	0.7183098591549296	0.8181818181818182	0.6235294117647059	0.72	0.8142857142857143	0.7222222222222222	0.7083333333333334	0.6190476190476191	1.0	0.75	0.6282051282051282	0.6857142857142857	0.8235294117647058	0.5617977528089888	0.5384615384615384	0.7076923076923077	0.8333333333333334	0.7580645161290323	0.7
ORS2060	0.6527777777777778	0.6176470588235294	0.7352941176470589	0.704225352112676	0.6842105263157895	0.7083333333333334	0.7313432835820896	0.6470588235294118	0.6805555555555556	0.7246376811594203	0.6707317073170732	0.7297297297297297	0.68	0.7083333333333334	0.6944444444444444	0.6071428571428571	0.75	1.0	0.68	0.746268656716418	0.684931506849315	0.6046511627906976	0.5977011494252874	0.6417910447761194	0.7910447761194029	0.6615384615384615	0.6388888888888888
ORS285	0.49411764705882355	0.5526315789473685	0.68	0.6538461538461539	0.6790123456790124	0.6794871794871795	0.6756756756756757	0.6	0.6329113924050633	0.6710526315789473	0.8354430379746836	0.6585365853658537	0.654320987654321	0.6375	0.625	0.6627906976744186	0.6282051282051282	0.68	1.0	0.7857142857142857	0.6582278481012658	0.7804878048780488	0.75	0.5324675324675324	0.6410256410256411	0.5466666666666666	0.46511627906976744
ORS571	0.5128205128205128	0.5797101449275363	0.7205882352941176	0.6901408450704225	0.6933333333333334	0.7183098591549296	0.7424242424242424	0.6567164179104478	0.6901408450704225	0.7878787878787878	0.7	0.6493506493506493	0.6666666666666666	0.6944444444444444	0.6805555555555556	0.6144578313253012	0.6857142857142857	0.746268656716418	0.7857142857142857	1.0	0.6712328767123288	0.6309523809523809	0.6235294117647059	0.6029411764705882	0.7246376811594203	0.5970149253731343	0.5
