OG0000119.0	OG0005996.10	OG0005056.1	OG0000236.1	OG0003860.1	OG0000206.0	OG0020019.0	OG0006158.4	OG0012897.4	OG0006752.0	OG0007639.25	OG0000213.256	OG0000098.0	OG0011985.2	OG0001607.2	OG0008342.0	OG0000751.0	OG0044466.0	OG0003342.16	OG0000551.2	OG0007639.5	OG0002309.26	OG0000236.122	OG0007127.0	OG0000264.1	OG0005266.0	OG0005326.0	OG0008341.0	OG0001844.24	OG0009857.2	OG0012896.0	OG0029057.0	OG0000318.0	OG0004205.0	OG0002590.0	OG0003991.2	OG0008335.19	OG0000456.0	OG0000236.19	OG0005400.0	OG0000833.0	OG0016785.2	OG0013218.3	OG0000320.0	OG0000324.0	OG0053812.0	OG0002988.0	OG0004314.0	OG0019212.0	OG0005741.0	OG0015105.0	OG0000834.15	OG0000834.30	OG0004135.0	OG0007845.0	OG0000920.27	OG0002488.24	OG0014302.8	OG0001764.0	OG0004226.0	OG0006225.0	OG0014817.2	OG0029060.0	OG0000213.17	OG0014065.0
OG0017823.4	OG0019296.0	OG0028033.0	OG0004959.1	OG0010173.4	OG0008333.1	OG0004581.24	OG0045013.0	OG0012780.4	OG0006420.2	OG0025059.0	OG0018837.5	OG0056535.0	OG0003151.14	OG0006592.0	OG0034725.0	OG0012486.12	OG0009920.0	OG0015204.0	OG0008962.0	OG0003385.20	OG0022927.0	OG0006359.0	OG0014750.4	OG0001615.98	OG0048118.0	OG0019048.5	OG0007955.13	OG0034621.0	OG0012075.2	OG0001285.1	OG0016722.6	OG0005776.2	OG0013815.1	OG0007271.0	OG0003943.12	OG0016862.2	OG0003264.4	OG0044577.0	OG0001806.0	OG0002595.0	OG0018221.4	OG0003261.23	OG0000268.244	OG0046150.0	OG0010042.13	OG0054005.0	OG0015738.0	OG0015537.0	OG0034226.0	OG0007263.0	OG0019369.0	OG0034262.0	OG0002445.82	OG0045622.0	OG0015193.7	OG0045930.0	OG0027917.0	OG0002717.8	OG0015967.4	OG0001817.10	OG0026929.0	OG0016647.8	OG0006996.3	OG0002937.24
3.386769	2.8505279999999997	2.91605	3.377321	4.280885	4.648013	0.720052	264.4362	2.514354	146.745	1.296817	3.2552209999999997	2.404973	nan	217.3994	1.4606270000000001	2.674076	nan	3.497492	4.442561	0.4356383	1.44155	2.684749	8.166232	4.618935	3.763731	3.3500940000000003	202.5234	1.447409	227.5036	nan	1.511313	6.299019	257.4316	3.2614669999999997	9.422183	3.384489	223.3736	1.432988	1.647085	265.0548	3.763582	8.428703	4.3394699999999995	261.0251	2.364952	2.611463	1.604796	1.617248	1.317428	217.5433	1.9254580000000001	1.3055370000000002	1.89969	265.9607	1.4402139999999999	256.7836	3.380757	7.154802	3.793256	20.60625	3.7431419999999997	1.483865	3.431087	5.642782
OG0057082.0	OG0013716.0	OG0028888.0	OG0011439.2	OG0044032.0	OG0004969.0	OG0046204.0	OG0014557.8	OG0016919.0	OG0006760.0	OG0011372.0	OG0044735.0	OG0043767.0	OG0047963.0	OG0017082.0	OG0000714.152	OG0047326.0	OG0002227.0	OG0012466.13	OG0037954.0	OG0001692.24	OG0006015.0	OG0002591.2	OG0011174.4	OG0021648.0	OG0005101.0	OG0001929.26	OG0000367.131	OG0041647.0	OG0030061.0	OG0024969.0	OG0002885.12	OG0014991.0	OG0007534.0	OG0025811.0	OG0006241.4	OG0005850.4	OG0007467.0	OG0005261.0	OG0046159.0	OG0003385.20	OG0003745.1	OG0006657.0	OG0009946.2	OG0046062.0	OG0000196.0	OG0018453.0	OG0010831.6	OG0013153.8	OG0028986.0	OG0041528.0	OG0020312.0	OG0019458.0	OG0003617.0	OG0004964.6	OG0011345.0	OG0014029.8	OG0013525.0	OG0025920.0	OG0041834.0	OG0046730.0	OG0001922.12	OG0007088.17	OG0004081.1	OG0002904.18
2.469185	1.502742	2.567143	2.0058860000000003	2.6672130000000003	8.319939999999999	260.8112	1.100049	0.970406	10.67842	1.19438	1.841721	1.500024	3.7681190000000004	2.3042990000000003	1.499846	3.387239	1.4719	2.663009	3.037873	3.789843	14.008820000000002	3.128207	1.78055	1.456609	2.7311400000000003	2.295534	20.26793	3.253113	2.627016	1.3136079999999999	0.9351954	1.7506110000000001	146.6054	2.698522	221.6969	4.1758489999999995	0.6928949999999999	7.032539999999999	254.6314	0.4356383	4.39764	221.6844	4.555845	264.1186	1.810744	1.7377	1.114274	3.2854769999999998	2.5880509999999997	3.265258	3.737529	2.700804	46.321020000000004	3.315068	2.3205560000000003	1.377895	1.987266	68.21974	3.259989	252.1306	1.582957	4.553578	1.765536	3.9885059999999997
OG0018076.2	OG0043532.0	OG0014620.0	OG0043376.0	OG0007011.8	OG0011326.2	OG0044324.0	OG0044738.0	OG0020806.0	OG0000472.0	OG0011157.0	OG0022265.0	OG0009197.6	OG0018200.5	OG0000627.52	OG0054033.0	OG0044993.0	OG0012782.0	OG0038703.0	OG0035012.0	OG0038916.0	OG0002292.0	OG0048793.0	OG0013303.11	OG0013360.8	OG0043402.0	OG0025107.0	OG0005161.25	OG0000078.207	OG0000600.26	OG0011425.0	OG0011421.0	OG0027751.0	OG0009296.0	OG0044109.0	OG0022778.0	OG0045210.0	OG0016889.0	OG0005748.0	OG0015935.7	OG0003567.1	OG0015347.0	OG0000976.24	OG0041731.0	OG0003861.1	OG0000416.102	OG0012945.3	OG0044560.0	OG0007397.2	OG0009259.16	OG0012865.5	OG0024352.0	OG0005849.2	OG0013761.0	OG0011456.0	OG0015189.0	OG0007628.0	OG0000620.31	OG0047605.0	OG0045779.0	OG0060322.0	OG0000624.160	OG0047190.0	OG0038091.0	OG0007941.2
8.055388	1.496445	1.922159	1.490177	3.049306	3.2831089999999996	2.866732	1.8569900000000001	3.739131	nan	1.1897010000000001	2.1207849999999997	3.766658	2.505227	nan	2.652303	265.8363	4.528424	3.393568	2.2168330000000003	3.3768620000000005	nan	2.368156	3.2682330000000004	1.124787	1.487005	2.372692	3.283949	2.469271	2.2756950000000002	1.198223	3.453993	263.0267	2.7623330000000004	2.7817540000000003	1.442534	263.0176	2.1251130000000003	26.232490000000002	2.450846	260.5133	1.6494659999999999	3.811548	3.3002339999999997	4.631844999999999	1.201803	3.4002019999999997	1.453101	1.3719059999999998	265.0198	259.5822	3.263056	4.187991	1.6247559999999999	3.422335	3.5090339999999998	2.063911	4.55586	3.4025489999999996	259.7982	1.52568	0.9511127	3.378657	2.858994	3.221441
OG0025927.0	OG0000479.144	OG0012892.0	OG0053975.0	OG0004792.0	OG0001631.0	OG0014557.8	OG0005934.2	OG0018143.0	OG0045739.0	OG0034273.0	OG0020511.0	OG0054120.0	OG0060378.0	OG0007996.0	OG0011003.0	OG0009942.4	OG0056753.0	OG0001552.30	OG0000371.137	OG0057130.0	OG0019061.1	OG0016652.4	OG0047408.0	OG0045254.0	OG0009773.3	OG0011579.2	OG0013130.2	OG0010526.2	OG0035655.0	OG0004225.4	OG0043588.0	OG0047235.0	OG0016445.2	OG0047515.0	OG0024349.0	OG0013320.11	OG0000673.65	OG0012921.6	OG0000315.0	OG0046565.0	OG0014357.6	OG0022028.0	OG0001035.0	OG0000676.15	OG0008084.1	OG0057409.0	OG0004189.8	OG0028309.0	OG0000831.11	OG0015221.0	OG0008636.3	OG0005816.7	OG0030084.0	OG0044625.0	OG0046956.0	OG0015416.2	OG0041635.0	OG0002206.0	OG0016111.4	OG0023396.0	OG0020552.0	OG0057440.0	OG0027925.0	OG0011673.0
3.094932	1.496198	2.752624	2.476448	2.749724	111.0408	1.100049	2.219024	2.177342	264.8721	1.3078370000000001	3.020304	2.4121349999999997	1.5030709999999998	1.283925	1.583487	2.8989830000000003	2.647027	nan	1.6394240000000002	1.512486	3.802576	2.627605	3.3885099999999997	261.193	265.9078	3.332551	0.9457863999999999	0.7800123000000001	1.299015	1.3399940000000001	1.480586	3.412318	1.966582	3.3926790000000002	251.3231	1.8359029999999998	2.469786	2.038239	nan	256.6702	1.518772	3.248639	49.65801	3.536954	2.729378	2.853383	10.68015	3.7427349999999997	nan	1.647301	1.855853	3.62951	2.7818009999999997	1.851662	262.52	2.204648	3.231262	3.049975	8.118654	3.2928029999999997	2.406431	2.858504	3.338625	3.8095190000000003
OG0046506.0	OG0006729.0	OG0008574.0	OG0030051.0	OG0002745.2	OG0002778.0	OG0044010.0	OG0022258.0	OG0015799.4	OG0006402.0	OG0011563.15	OG0011365.4	OG0000073.0	OG0017149.5	OG0014812.1	OG0001393.4	OG0014687.1	OG0012007.15	OG0056769.0	OG0015578.7	OG0000004.1207	OG0006767.1	OG0000002.763	OG0013887.2	OG0000634.26	OG0053800.0	OG0027850.0	OG0018944.4	OG0014653.1	OG0010785.14	OG0015009.0	OG0024473.0	OG0043625.0	OG0007118.0	OG0003695.0	OG0023161.0	OG0049081.0	OG0046660.0	OG0021470.0	OG0048144.0	OG0044151.0	OG0037723.0	OG0054089.0	OG0006978.0	OG0048056.0	OG0001072.1	OG0044984.0	OG0011526.1	OG0018612.3	OG0035603.0	OG0012764.0	OG0024922.0	OG0035539.0	OG0005236.2	OG0045778.0	OG0003469.0	OG0000279.0	OG0013221.8	OG0056986.0	OG0034368.0	OG0057368.0	OG0016218.3	OG0002414.38	OG0016973.2	OG0002865.0
267.5101	6.714517999999999	2.979998	2.648638	55.122730000000004	7.276051	2.755686	nan	256.3476	2.0905270000000002	3.2361009999999997	2.023133	nan	2.8150209999999998	5.518307	nan	8.135869	1.492426	2.696771	3.262811	4.651951	3.379169	0.7492673000000001	2.042868	1.606172	2.209715	259.795	3.438817	8.081087	2.3476	1.1052799999999998	2.419352	1.49563	9.539424	1.613752	1.931241	2.368959	254.6107	3.3931489999999997	3.821854	2.8343830000000003	3.033974	2.620004	218.2126	3.7598559999999996	2.6792119999999997	255.0308	1.9784439999999999	2.338013	2.712095	1.674695	1.485775	2.8328860000000002	0.991567	260.2382	1.518051	1.9996080000000003	2.673068	2.7781830000000003	1.3170680000000001	2.8700069999999998	2.199369	260.1766	2.0828349999999998	2.175364
OG0008713.23	OG0001270.1	OG0015270.2	OG0006565.0	OG0008615.0	OG0002144.14	OG0043860.0	OG0060365.0	OG0008780.1	OG0019362.0	OG0002861.24	OG0018749.3	OG0027643.0	OG0056709.0	OG0022789.0	OG0008350.13	OG0010049.10	OG0019393.0	OG0018518.3	OG0049137.0	OG0046807.0	OG0027571.0	OG0016759.0	OG0027629.0	OG0020676.0	OG0002398.0	OG0046635.0	OG0006882.0	OG0027030.0	OG0007565.0	OG0022791.0	OG0015378.0	OG0005315.0	OG0056610.0	OG0057484.0	OG0047291.0	OG0009728.1	OG0012418.14	OG0015936.2	OG0011666.0	OG0002484.5	OG0044949.0	OG0057295.0	OG0013830.0	OG0014611.2	OG0008017.3	OG0007732.0	OG0001900.0	OG0012921.6	OG0044716.0	OG0010542.2	OG0008959.20	OG0011349.2	OG0008113.0	OG0016115.4	OG0000145.265	OG0013909.8	OG0045672.0	OG0001762.24	OG0006307.4	OG0010793.7	OG0013962.0	OG0057529.0	OG0056916.0	OG0009819.0
2.703712	nan	2.270268	218.5847	3.302717	2.158672	2.884027	1.5210549999999998	3.2670529999999998	2.0557830000000004	0.8938176999999999	2.196006	2.358005	2.726423	1.448356	3.7620410000000004	2.665346	1.9297369999999998	3.398658	2.350914	257.9405	2.072848	2.966702	1.107665	2.226436	2.751584	257.9576	1.128258	3.28309	3.5533629999999996	1.4483270000000001	1.7189439999999998	2.5718099999999997	2.6014720000000002	2.777165	3.3798660000000003	1.300447	1.5407629999999999	3.7723050000000002	3.264046	1.515258	1.862222	1.506574	227.4604	1.7274189999999998	1.603921	0.9967453000000002	2.048636	2.038239	1.880564	2.642507	3.755405	228.9676	1.889177	8.083047	262.5583	3.0933040000000003	263.4194	6.395856	4.5853459999999995	2.623609	1.27566	2.5583169999999997	2.682788	1.734491
OG0010854.0	OG0053976.0	OG0005192.4	OG0005788.6	OG0027697.0	OG0018370.1	OG0000008.388	OG0030126.0	OG0018457.6	OG0060451.0	OG0053953.0	OG0027570.0	OG0006862.8	OG0023280.0	OG0003139.0	OG0012655.0	OG0013508.0	OG0002426.4	OG0037921.0	OG0057249.0	OG0010620.1	OG0023147.0	OG0029072.0	OG0044031.0	OG0019427.0	OG0009836.1	OG0007110.20	OG0023424.0	OG0003179.8	OG0019537.0	OG0028198.0	OG0060500.0	OG0009942.4	OG0035678.0	OG0025018.0	OG0017860.0	OG0015471.4	OG0048858.0	OG0048831.0	OG0018611.0	OG0018469.0	OG0012665.4	OG0003809.0	OG0006031.40	OG0041560.0	OG0057551.0	OG0027735.0	OG0002860.1	OG0000229.0	OG0041751.0	OG0006675.0	OG0013782.0	OG0056883.0	OG0011578.3	OG0041625.0	OG0019044.6	OG0015626.4	OG0045316.0	OG0043540.0	OG0015196.0	OG0047179.0	OG0001651.108	OG0047393.0	OG0015293.0	OG0016713.7
3.716858	2.602344	2.5652169999999996	0.9460314000000001	2.0362259999999996	1.467638	nan	2.586755	3.022566	1.527607	2.5592040000000003	1.957689	1.210146	260.8924	215.0949	1.135258	2.4002830000000004	2.7567470000000003	3.04865	1.504975	0.8611443000000001	1.975237	3.74462	2.894862	2.71001	260.7316	254.546	259.0635	4.516412	1.457117	3.804131	1.525018	2.8989830000000003	1.298959	2.6578720000000002	3.031218	3.249902	2.357803	2.3686700000000003	1.389959	3.86125	1.1888	0.5631632	3.277044	3.287617	2.649537	257.3779	2.849724	1.3723049999999999	3.265304	216.6514	1.3105280000000001	2.74315	2.865975	3.263935	3.3750949999999995	3.021605	262.4829	1.477799	2.390605	3.3844440000000002	19.172829999999998	3.3963949999999996	1.408826	3.784829
OG0046224.0	OG0019619.0	OG0034679.0	OG0014625.0	OG0013041.6	OG0006430.3	OG0008398.2	OG0044580.0	OG0047405.0	OG0002029.0	OG0012359.3	OG0034942.0	OG0038916.0	OG0016669.2	OG0000894.25	OG0020561.0	OG0028294.0	OG0007586.5	OG0029982.0	OG0000166.1	OG0027083.0	OG0054097.0	OG0010780.2	OG0001971.2	OG0024932.0	OG0023045.0	OG0025992.0	OG0009004.0	OG0012082.2	OG0030112.0	OG0001112.46	OG0029247.0	OG0022806.0	OG0022235.0	OG0005586.0	OG0016670.0	OG0003312.4	OG0002510.1	OG0016467.4	OG0007768.18	OG0022932.0	OG0029142.0	OG0015744.0	OG0020437.0	OG0007839.12	OG0045680.0	OG0035565.0	OG0020428.0	OG0006120.4	OG0020739.0	OG0010606.0	OG0044621.0	OG0047395.0	OG0004714.0	OG0000329.3	OG0025931.0	OG0037807.0	OG0001162.22	OG0018767.6	OG0014587.2	OG0019014.6	OG0006132.8	OG0027008.0	OG0004672.1	OG0007036.2
254.1263	3.398419	1.461255	1.6876400000000003	70.61914	2.773083	3.749338	1.436316	3.38141	6.218815	3.314161	2.213782	3.3768620000000005	1.7457790000000002	nan	3.1595590000000002	3.7441129999999996	3.7448050000000004	2.763783	1.446587	2.371366	2.641506	2.623704	1.6414009999999999	2.460744	2.7849209999999998	1.615894	4.741480999999999	226.6338	2.75446	8.79151	1.520831	1.449263	3.903989	3.143737	3.445225	1.8670950000000002	2.3530279999999997	3.4047680000000002	2.848574	1.070129	1.517923	3.7420459999999998	3.3939739999999996	2.6120360000000002	267.844	2.4693009999999997	3.408523	5.266894000000001	5.311697000000001	1.915916	1.871228	3.346225	1.9163569999999999	nan	2.200303	3.0609759999999997	259.7337	3.2632849999999998	2.505989	255.7478	141.7613	3.2641970000000002	3.325618	8.753525
OG0035791.0	OG0027624.0	OG0046679.0	OG0038911.0	OG0037864.0	OG0004540.24	OG0035829.0	OG0001108.4	OG0004750.10	OG0044992.0	OG0020887.0	OG0045154.0	OG0013016.0	OG0045397.0	OG0048962.0	OG0012309.11	OG0029210.0	OG0029091.0	OG0047051.0	OG0015291.0	OG0002469.0	OG0027810.0	OG0018956.1	OG0002173.26	OG0004712.2	OG0006498.0	OG0015833.1	OG0017832.3	OG0026496.0	OG0035701.0	OG0018013.0	OG0014574.7	OG0003348.0	OG0027880.0	OG0015267.0	OG0034778.0	OG0045620.0	OG0002681.0	OG0006029.0	OG0030125.0	OG0005097.2	OG0016209.1	OG0046083.0	OG0021463.0	OG0046836.0	OG0011549.2	OG0035700.0	OG0013431.0	OG0044421.0	OG0025869.0	OG0019047.5	OG0060437.0	OG0005295.18	OG0010867.13	OG0019621.0	OG0003300.0	OG0011622.12	OG0029125.0	OG0027587.0	OG0027492.0	OG0017316.1	OG0020546.0	OG0013510.0	OG0017988.2	OG0045766.0
1.295898	2.019747	256.7523	3.405732	3.088522	3.382885	1.302791	1.548178	0.7706861999999999	257.2198	2.037923	258.3504	1.302599	260.8796	2.355378	2.708998	2.631455	3.753196	3.353651	1.8997979999999999	27.83845	259.9501	3.3788660000000004	8.187973	2.0349369999999998	219.8868	3.2924	1.2862120000000001	1.522697	1.309024	3.549008	3.019589	2.840473	263.931	1.9279959999999998	2.2295990000000003	261.4596	4.5132900000000005	184.9696	2.751242	1.9303869999999999	8.079857	273.8016	4.333463	263.2665	1.109492	1.30221	2.046289	1.45579	3.067063	3.378604	1.519911	1.507382	2.409687	2.633712	14.199679999999999	3.265101	3.7816059999999996	2.7023669999999997	1.481538	2.765745	3.1396319999999998	2.124972	8.009072999999999	263.2507
OG0014593.0	OG0016719.2	OG0017536.6	OG0005330.0	OG0012865.5	OG0020686.0	OG0002647.6	OG0025950.0	OG0002414.24	OG0007801.6	OG0002394.3	OG0013121.0	OG0044453.0	OG0045131.0	OG0046047.0	OG0035832.0	OG0020507.0	OG0019371.0	OG0000059.368	OG0057272.0	OG0003861.1	OG0014202.8	OG0000485.5	OG0017853.0	OG0007518.0	OG0019558.0	OG0024955.0	OG0000898.1	OG0013679.0	OG0027031.0	OG0014284.8	OG0006804.0	OG0037913.0	OG0047464.0	OG0044093.0	OG0056595.0	OG0014800.0	OG0005470.6	OG0026495.0	OG0001044.24	OG0000134.30	OG0019330.0	OG0016715.7	OG0038716.0	OG0047207.0	OG0002324.4	OG0004008.3	OG0001130.24	OG0048952.0	OG0047499.0	OG0000473.1	OG0043407.0	OG0044130.0	OG0019082.6	OG0011976.0	OG0045397.0	OG0001696.0	OG0034358.0	OG0017968.2	OG0012757.2	OG0047600.0	OG0002526.0	OG0026971.0	OG0024377.0	OG0019702.0
1.1787860000000001	2.348341	1.8527150000000001	214.0277	259.5822	6.4667010000000005	2.536981	1.6204100000000001	262.2559	3.509981	1.098958	3.744971	1.455655	256.3001	258.7323	1.3095299999999999	2.315506	1.9287509999999999	0.8929438000000001	1.525175	4.631844999999999	3.259205	3.7949349999999997	1.33426	144.24200000000002	2.481666	1.274484	260.9784	20.29244	3.234412	2.718082	1.060669	3.089824	3.363234	2.686142	2.6444919999999996	6.385331	1.612108	2.62635	259.0365	2.491911	1.501435	3.7856690000000004	3.416633	3.3620010000000002	4.108676999999999	143.7956	nan	2.358711	3.3745839999999996	1.6649479999999999	1.498586	2.877048	2.352855	4.683059	260.8796	1.0970799999999998	1.3126950000000002	1.493349	2.847398	3.393189	54.51364	3.274854	2.6969819999999998	2.632477
OG0016266.0	OG0034848.0	OG0045428.0	OG0006663.0	OG0010716.0	OG0047556.0	OG0037855.0	OG0010035.9	OG0014675.4	OG0043794.0	OG0044505.0	OG0022560.0	OG0006319.0	OG0016303.2	OG0012639.4	OG0044606.0	OG0046573.0	OG0004259.24	OG0044767.0	OG0024383.0	OG0060329.0	OG0029032.0	OG0000622.0	OG0020191.0	OG0014770.4	OG0012075.2	OG0002699.0	OG0044397.0	OG0010525.2	OG0044405.0	OG0002201.2	OG0016065.0	OG0046857.0	OG0003420.0	OG0006030.0	OG0021981.0	OG0003149.1	OG0046552.0	OG0022855.0	OG0046494.0	OG0016184.1	OG0000882.27	OG0057420.0	OG0003213.0	OG0002246.22	OG0008452.14	OG0046835.0	OG0019543.0	OG0057387.0	OG0043476.0	OG0047567.0	OG0038615.0	OG0012237.2	OG0000048.69	OG0002713.0	OG0000853.1	OG0021434.0	OG0034307.0	OG0010774.7	OG0012952.5	OG0007512.0	OG0029579.0	OG0037748.0	OG0046223.0	OG0015622.4
2.766985	2.211608	259.6124	214.3314	4.531248000000001	3.357962	3.054847	3.7866230000000005	8.130298	1.481285	1.446091	1.5086389999999998	19.98142	1.7965220000000002	20.0253	1.8984349999999999	261.0169	26.24945	1.872121	2.217628	1.528102	3.793246	0.5657248	3.261434	8.026883999999999	227.5036	11.96882	1.439352	0.7825909000000001	1.449066	217.5177	0.8243343000000001	261.4903	46.2802	13.875370000000002	3.2843449999999996	2.3327009999999997	261.8565	1.462975	256.8068	6.380726	2.574945	2.730466	6.35346	5.127395	7.96564	260.3217	1.305034	2.836416	1.477653	3.374946	3.3640309999999998	2.076559	10.67216	2.834288	2.515475	1.482416	1.3001459999999998	1.747496	3.367145	145.4996	1.445771	3.047301	263.7582	1.466038
OG0020844.0	OG0023379.0	OG0043785.0	OG0024741.0	OG0002270.30	OG0035808.0	OG0018043.2	OG0012449.12	OG0004584.32	OG0027137.0	OG0002959.1	OG0009728.1	OG0003129.79	OG0002630.9	OG0000172.0	OG0003234.11	OG0012886.8	OG0024585.0	OG0044517.0	OG0034242.0	OG0012690.0	OG0019177.0	OG0046277.0	OG0013740.8	OG0005775.26	OG0000220.0	OG0028083.0	OG0045846.0	OG0020510.0	OG0047588.0	OG0044562.0	OG0048018.0	OG0023365.0	OG0030096.0	OG0003785.0	OG0001588.0	OG0054011.0	OG0013118.0	OG0044542.0	OG0022088.0	OG0038721.0	OG0018498.0	OG0009877.2	OG0057212.0	OG0018960.4	OG0018900.6	OG0019445.0	OG0002948.2	OG0041543.0	OG0057126.0	OG0020620.0	OG0012870.0	OG0019117.4	OG0013600.0	OG0000263.57	OG0035589.0	OG0004061.2	OG0020693.0	OG0015771.3	OG0005595.3	OG0027140.0	OG0045587.0	OG0020513.0	OG0045765.0	OG0057297.0
1.28704	2.660101	1.4791239999999999	2.224031	3.640282	1.297906	6.431208	2.501716	2.7310470000000002	2.662405	3.776564	1.300447	6.338955	4.19321	nan	2.574598	2.993961	3.010968	1.4536879999999999	1.302554	1.4718209999999998	1.451574	261.14099999999996	2.20744	3.757622	nan	3.7654080000000003	253.5919	1.171426	3.332824	1.462789	3.762036	1.3070709999999999	2.747319	21.78121	4.069877	2.510129	0.8384169	1.449627	2.353368	3.399482	1.375308	0.866934	1.505097	3.422397	262.026	2.61639	8.1969	3.267202	1.5044540000000002	2.203774	229.1122	3.707666	1.723022	216.5791	2.767748	1.550877	2.235884	3.7774629999999996	4.224075	2.542313	261.1388	1.166328	261.6984	1.513655
OG0001578.0	OG0012632.1	OG0057430.0	OG0047232.0	OG0047470.0	OG0017940.6	OG0015521.1	OG0007337.4	OG0017963.4	OG0006686.0	OG0000412.76	OG0001517.22	OG0054132.0	OG0018128.4	OG0005644.0	OG0043596.0	OG0007225.12	OG0004977.0	OG0019010.4	OG0002021.4	OG0018397.0	OG0043493.0	OG0047438.0	OG0020365.0	OG0021449.0	OG0044853.0	OG0007635.0	OG0045866.0	OG0020686.0	OG0015014.7	OG0044718.0	OG0006558.0	OG0012856.5	OG0043571.0	OG0025932.0	OG0021922.0	OG0057076.0	OG0053861.0	OG0046691.0	OG0014655.1	OG0026962.0	OG0003770.8	OG0000997.124	OG0006939.0	OG0010712.0	OG0008680.0	OG0000323.172	OG0015282.0	OG0016715.7	OG0002807.81	OG0028205.0	OG0037719.0	OG0011684.10	OG0017258.5	OG0046136.0	OG0019474.0	OG0013592.3	OG0006147.34	OG0043766.0	OG0016778.4	OG0000314.0	OG0004464.0	OG0004858.0	OG0007096.15	OG0056904.0
2.1345110000000003	1.092568	2.867839	3.4124769999999995	3.365997	1.449856	3.374375	0.7265311	3.123379	217.4326	nan	nan	2.6156770000000003	3.765015	8.542154	1.48037	1.049333	1.8737400000000002	258.9366	3.37716	1.695041	1.494682	3.329333	1.4586379999999999	1.5173290000000001	1.865843	215.3578	261.2786	6.4667010000000005	2.670093	1.871936	223.4088	3.685489	1.478256	3.056803	2.138969	2.627545	2.571201	263.5667	8.070733	3.736622	9.484088	2.426177	5.573486	4.562604	4.663229	184.7805	1.109642	3.7856690000000004	3.282861	3.742218	3.082421	3.740543	2.513692	267.5815	1.919022	8.102071	3.114258	1.487978	1.4466219999999999	2.126418	4.647137	27.16483	1.302846	2.73958
OG0000083.0	OG0027764.0	OG0012215.0	OG0002344.91	OG0026978.0	OG0044119.0	OG0006036.0	OG0006402.0	OG0014796.4	OG0005772.1	OG0045502.0	OG0017032.0	OG0003074.8	OG0016075.0	OG0020441.0	OG0017298.6	OG0003031.18	OG0027526.0	OG0001471.24	OG0010919.0	OG0043728.0	OG0015246.3	OG0000767.24	OG0019832.0	OG0025623.0	OG0002954.0	OG0038119.0	OG0018867.2	OG0022421.0	OG0000326.0	OG0024803.0	OG0025910.0	OG0043894.0	OG0043611.0	OG0006959.0	OG0034796.0	OG0004269.1	OG0015612.4	OG0045923.0	OG0045799.0	OG0007026.0	OG0022803.0	OG0049099.0	OG0012430.10	OG0000739.136	OG0044127.0	OG0010061.1	OG0010600.5	OG0011637.7	OG0012844.4	OG0016474.1	OG0046891.0	OG0007218.0	OG0048186.0	OG0060365.0	OG0016291.2	OG0007987.0	OG0020925.0	OG0027016.0	OG0046105.0	OG0046674.0	OG0003830.0	OG0008498.0	OG0021226.0	OG0004227.0
1.608956	263.5794	1.021635	3.04129	3.26409	2.869002	13.993520000000002	2.0905270000000002	8.148809	4.580326	266.1154	1.4012930000000001	44.8791	0.8777507999999999	3.054936	2.537554	21.55012	1.49532	nan	2.230337	1.485282	2.6220369999999997	4.503944000000001	3.3665160000000003	3.056682	4.370097	2.747892	3.254917	3.773712	2.712761	2.242973	3.05825	2.834875	1.4823540000000002	5.605869	2.229798	4.692494	3.292979	258.7418	255.6934	218.6909	1.448669	2.385528	3.2966519999999995	3.066066	2.877052	1.067291	1.5864989999999999	3.2911	1.497797	3.324114	259.2231	1.86932	3.8295470000000003	1.5210549999999998	1.30348	4.0009809999999995	1.311597	3.27486	265.387	262.276	9.162671000000001	1.7184270000000001	3.0833060000000003	3.003605
OG0053857.0	OG0060392.0	OG0000120.105	OG0043655.0	OG0025658.0	OG0003765.0	OG0007480.0	OG0056664.0	OG0001488.22	OG0035616.0	OG0000376.157	OG0000558.24	OG0015798.8	OG0015122.2	OG0011921.8	OG0037787.0	OG0000288.62	OG0024364.0	OG0008209.0	OG0019047.6	OG0000731.0	OG0060540.0	OG0020425.0	OG0000929.1	OG0029043.0	OG0003884.0	OG0014037.0	OG0012751.0	OG0017049.5	OG0034972.0	OG0025778.0	OG0060488.0	OG0005863.4	OG0023294.0	OG0037898.0	OG0007687.1	OG0001556.24	OG0020258.0	OG0028120.0	OG0011424.0	OG0005421.0	OG0044562.0	OG0046289.0	OG0004510.0	OG0016594.0	OG0045770.0	OG0037903.0	OG0000070.0	OG0004606.1	OG0008213.6	OG0012865.9	OG0012859.0	OG0049018.0	OG0015729.7	OG0000572.0	OG0016759.0	OG0003685.2	OG0047329.0	OG0015345.0	OG0003403.0	OG0025883.0	OG0001043.2	OG0018362.5	OG0013126.0	OG0003065.1
