OG0001753.20	OG0000294.0	OG0000006.561	OG0000192.0	OG0001557.1	OG0001018.1	OG0004836.2	OG0009099.2	OG0003502.3	OG0001073.24	OG0005653.0	OG0006185.0	OG0004795.0	OG0000124.174	OG0004245.1	OG0003833.22	OG0006168.0	OG0000127.0	OG0000239.0
2.584855	nan	nan	3.8632519999999997	21.40628	1.282833	9.50084	1.1408399999999999	7.154696	nan	3.918903	217.3387	0.6380127	nan	97.91944000000001	1.014525	1.228509	nan	nan
OG0004772.2	OG0000307.20	OG0000310.18	OG0002213.0	OG0006844.0	OG0001089.2	OG0004106.0	OG0000105.0	OG0005310.0	OG0005305.2	OG0000121.14	OG0000196.0	OG0004215.0	OG0004536.0	OG0000473.1	OG0000027.457	OG0000120.105	OG0000283.1	OG0009858.0
2.4661049999999998	0.5161384	nan	nan	3.61439	nan	1.182083	nan	117.8892	2.316651	2.486589	0.8986194	nan	1.498107	1.691784	nan	nan	5.777285	3.6142769999999995
OG0000483.0	OG0000307.20	OG0003828.1	OG0001923.1	OG0004433.4	OG0005223.0	OG0001764.0	OG0001583.18	OG0000032.252	OG0004571.0	OG0006082.0	OG0000110.3	OG0009815.0	OG0000112.0	OG0003876.1	OG0004757.2	OG0000075.0	OG0009795.0	OG0003176.17
1.9172209999999998	0.5161384	1.670078	nan	8.625841000000001	9.021463	nan	nan	nan	nan	5.59743	nan	3.657146	0.9729732	2.160158	21.74194	nan	1.594217	2.9557849999999997
OG0003521.2	OG0000011.866	OG0004557.0	OG0000575.28	OG0010074.0	OG0005871.0	OG0000958.3	OG0012732.0	OG0000854.30	OG0000090.24	OG0008458.0	OG0000121.128	OG0004812.0	OG0000320.0	OG0000060.0	OG0000732.24	OG0004382.22	OG0005885.2	OG0003696.0
21.496170000000003	nan	8.517184	218.6506	1.579383	0.24184589999999997	1.10457	4.145255000000001	nan	1.567615	3.464522	3.155518	9.01097	nan	nan	nan	2.887354	115.0821	0.5513148
OG0000116.0	OG0001525.51	OG0000074.152	OG0000007.976	OG0004244.2	OG0000090.24	OG0000974.2	OG0003607.0	OG0000187.1	OG0003795.5	OG0013962.0	OG0003568.0	OG0001415.1	OG0008606.0	OG0004569.0	OG0006522.0	OG0004560.0	OG0000120.105	OG0013514.0
nan	13.81281	1.598608	nan	nan	1.567615	nan	22.07339	nan	10.63342	1.255269	1.417956	nan	2.50135	0.8936914	211.6506	9.102578	nan	1.819236
OG0000116.0	OG0003686.4	OG0005135.4	OG0001480.22	OG0002260.4	OG0004106.0	OG0000032.252	OG0000343.0	OG0000169.16	OG0004396.0	OG0000730.24	OG0002791.5	OG0000442.2	OG0004219.22	OG0003614.8	OG0009867.4	OG0006418.0	OG0014066.4	OG0000391.20
nan	14.968770000000001	1.257374	nan	nan	1.182083	nan	4.3776980000000005	1.320063	nan	nan	22.29289	4.111063	116.1961	6.696791999999999	nan	9.499102	2.2164900000000003	nan
OG0000015.773	OG0003875.2	OG0000334.9	OG0000046.1	OG0004372.18	OG0001704.6	OG0000923.0	OG0002148.0	OG0005918.2	OG0000090.24	OG0005145.0	OG0007198.0	OG0011965.0	OG0001609.10	OG0006042.4	OG0009918.2	OG0000014.1	OG0004733.0	OG0000002.1788
nan	21.57725	1.265232	nan	2.2686189999999997	3.235019	1.8671220000000002	nan	5.085091	1.567615	2.131974	2.724047	4.4338370000000005	nan	3.552907	3.4751019999999997	nan	1.155933	nan
OG0000018.842	OG0000119.0	OG0010508.0	OG0002554.10	OG0012261.0	OG0006104.0	OG0001517.22	OG0002537.22	OG0006884.2	OG0000750.0	OG0004933.6	OG0004976.2	OG0000124.174	OG0000779.1	OG0004494.1	OG0000027.457	OG0000142.14	OG0000435.0	OG0009865.0
2.682202	nan	11.78828	1.947485	0.7166108	nan	nan	1.089748	2.611679	nan	0.824491	nan	nan	14.02145	nan	nan	4.598162	1.409416	0.5664812
OG0002954.0	OG0005367.4	OG0006038.0	OG0000192.0	OG0003540.0	OG0000010.64	OG0003607.0	OG0002084.0	OG0003239.9	OG0000990.0	OG0000228.54	OG0005904.2	OG0008087.2	OG0006866.0	OG0000180.0	OG0000012.918	OG0003155.34	OG0000245.24
28.24649	2.125816	185.8343	3.8632519999999997	0.7435278000000001	nan	22.07339	nan	14.970089999999999	nan	0.515786	5.6017589999999995	5.878545	5.5109379999999994	nan	nan	1.938523	nan
OG0007742.2	OG0009779.2	OG0005073.0	OG0000018.289	OG0000958.3	OG0000001.425	OG0004399.0	OG0000090.24	OG0008940.1	OG0000338.41	OG0000200.0	OG0000942.24	OG0000501.29	OG0002514.2	OG0001617.48	OG0006082.0	OG0002802.20	OG0005764.0	OG0000239.0
1.397553	20.08833	7.6432020000000005	nan	1.10457	nan	4.049446	1.567615	nan	nan	1.051104	nan	nan	1.024714	1.088199	5.59743	7.0172360000000005	0.5696366999999999	nan
OG0001420.22	OG0005325.0	OG0010118.0	OG0001557.1	OG0006119.2	OG0005239.0	OG0008896.6	OG0002219.0	OG0000056.0	OG0000336.0	OG0000350.8	OG0000992.0	OG0002286.10	OG0004843.6	OG0000075.0	OG0005886.2	OG0000142.14	OG0005460.0	OG0016023.0
nan	1.060029	nan	21.40628	5.770617	3.065833	1.118352	12.32054	nan	nan	1.404703	nan	3.957586	9.323075	nan	113.8672	4.598162	9.47669	2.479592
OG0005141.0	OG0005940.0	OG0000438.1	OG0000006.561	OG0000978.1	OG0002335.4	OG0006124.2	OG0000001.425	OG0005321.29	OG0002521.0	OG0000318.0	OG0003916.0	OG0000196.0	OG0000228.54	OG0002420.1	OG0005088.0	OG0003161.14	OG0000391.20	OG0004390.1
2.061099	2.1774419999999997	nan	nan	nan	2.6502380000000003	nan	nan	1.384344	21.151329999999998	nan	1.32816	0.8986194	0.515786	6.717225999999999	0.7238014	9.838635	nan	4.144695
OG0003993.4	OG0005494.2	OG0012687.0	OG0003331.17	OG0005458.0	OG0000192.0	OG0007840.0	OG0002897.1	OG0009785.0	OG0001664.2	OG0000169.16	OG0000518.24	OG0002231.0	OG0000799.22	OG0000265.0	OG0000042.314	OG0000027.457	OG0000710.0	OG0005105.0
1.4753180000000001	3.471982	2.560912	3.479046	3.264488	3.8632519999999997	2.7624779999999998	0.3180114	4.523475	1.886781	1.320063	nan	nan	2.406376	nan	nan	nan	9.025097	19.97309
OG0000263.57	OG0006748.0	OG0003897.10	OG0005097.2	OG0004725.0	OG0001770.0	OG0005142.2	OG0000100.1	OG0000239.0	OG0001339.1	OG0003399.1	OG0000200.0	OG0001609.10	OG0000350.8	OG0004575.0	OG0005024.14	OG0008123.0	OG0000012.918	OG0003984.0
nan	3.4592050000000003	0.04132692	1.9418389999999999	9.706857000000001	nan	nan	nan	nan	nan	4.763848	1.051104	nan	1.404703	0.7394436	218.0186	2.065962	nan	4.166375
OG0005684.2	OG0004030.3	OG0000310.18	OG0007189.2	OG0002487.0	OG0000192.0	OG0000923.0	OG0012718.0	OG0005882.2	OG0000043.242	OG0004559.0	OG0001042.5	OG0002304.1	OG0000027.457	OG0000711.2	OG0000753.0	OG0004479.1	OG0003198.2	OG0003984.0
0.7333549	1.4690159999999999	nan	0.9907738000000001	189.4823	3.8632519999999997	1.8671220000000002	4.368979	3.867064	nan	8.706216	nan	0.46460509999999994	nan	nan	nan	1.509516	5.656714	4.166375
OG0004512.2	OG0000483.0	OG0003593.0	OG0006040.0	OG0000785.2	OG0002000.0	OG0001388.12	OG0000923.0	OG0003960.4	OG0003983.0	OG0011421.0	OG0000032.252	OG0002521.0	OG0005109.6	OG0002185.6	OG0000169.16	OG0000000.3460	OG0002590.0	OG0012342.2
1.6542560000000002	1.9172209999999998	nan	1.049669	nan	nan	nan	1.8671220000000002	4.986475	0.9902593000000001	3.475575	nan	21.151329999999998	5.687236	1.985132	1.320063	nan	0.572966	4.595785
OG0000646.28	OG0001911.24	OG0007295.0	OG0000099.0	OG0001388.12	OG0004966.0	OG0012704.0	OG0003403.0	OG0000486.2	OG0000169.16	OG0000746.0	OG0000349.0	OG0008583.6	OG0000145.16	OG0000993.25	OG0002863.0	OG0010710.2	OG0000002.1788	OG0004299.0
nan	1.460533	nan	nan	nan	19.43522	2.165184	10.12887	2.731414	1.320063	54.536	2.254695	4.545344	135.9556	nan	nan	1.592717	nan	71.96268
OG0000045.0	OG0004376.0	OG0003629.0	OG0004841.20	OG0002419.38	OG0001626.24	OG0001063.0	OG0000100.1	OG0003514.0	OG0000187.1	OG0002906.4	OG0000799.22	OG0002577.26	OG0006248.4	OG0000092.1	OG0012182.2	OG0000032.86	OG0000710.0	OG0000239.0
nan	nan	8.352021	1.5816459999999999	nan	3.683762	nan	nan	4.385952	nan	14.614820000000002	2.406376	2.024321	219.4119	nan	0.7700684	nan	9.025097	nan
OG0000044.1	OG0000018.842	OG0007120.0	OG0002077.0	OG0002408.0	OG0000139.0	OG0000933.24	OG0000109.0	OG0006435.14	OG0001664.2	OG0013097.0	OG0002676.20	OG0003795.5	OG0003865.0	OG0000035.64	OG0003505.8	OG0006866.0	OG0005199.18	OG0000010.475
nan	2.682202	1.618607	nan	1.683303	3.153003	nan	nan	1.548547	1.886781	1.623345	1.340962	10.63342	9.848749	nan	1.453855	5.5109379999999994	183.2172	nan
OG0005097.2	OG0000119.0	OG0000359.28	OG0003051.0	OG0002209.38	OG0000621.39	OG0003607.0	OG0006601.0	OG0005047.0	OG0000349.0	OG0005669.0	OG0005244.10	OG0000442.2	OG0000196.0	OG0001101.24	OG0003156.4	OG0000012.918	OG0004635.2	OG0007178.0
1.9418389999999999	nan	nan	2.876574	13.857779999999998	nan	22.07339	217.5427	3.024633	2.254695	4.5390440000000005	nan	4.111063	0.8986194	nan	0.116828	nan	1.39628	5.1145879999999995
OG0007186.0	OG0000646.28	OG0000006.561	OG0002763.0	OG0000923.0	OG0001626.24	OG0000043.242	OG0000090.24	OG0000794.20	OG0003188.1	OG0000198.0	OG0003565.14	OG0004809.0	OG0000196.0	OG0002678.0	OG0004278.24	OG0002622.0	OG0003068.0	OG0006529.0
nan	nan	nan	2.44935	1.8671220000000002	3.683762	nan	1.567615	nan	171.5466	nan	0.488025	8.906642	0.8986194	19.98334	nan	2.360187	0.6497236	219.7308
OG0000005.318	OG0000483.0	OG0000307.20	OG0000334.9	OG0004473.2	OG0002335.4	OG0004165.10	OG0000100.1	OG0000002.585	OG0004140.14	OG0000392.72	OG0006498.0	OG0001617.48	OG0004327.0	OG0003385.20	OG0003639.0	OG0003301.0	OG0000002.1788	OG0002296.2
nan	1.9172209999999998	0.5161384	1.265232	5.219119999999999	2.6502380000000003	1.167822	nan	nan	5.7232389999999995	nan	220.6703	1.088199	0.4813362	0.4380478	70.99318000000001	14.15445	nan	8.322302
OG0000045.0	OG0002761.0	OG0007160.0	OG0004461.4	OG0000000.3460	OG0000498.0	OG0001609.10	OG0005082.2	OG0011496.6	OG0000088.3	OG0000196.0	OG0003385.20	OG0000482.64	OG0005115.3	OG0009963.2	OG0006143.2	OG0000435.0	OG0005747.14	OG0000245.24
nan	5.282498	2.251425	9.483362	nan	nan	nan	2.1079	2.195479	nan	0.8986194	0.4380478	nan	1.565688	1.718482	6.6701820000000005	1.409416	2.782269	nan
OG0000045.0	OG0000307.20	OG0000139.0	OG0000933.24	OG0011908.0	OG0004580.6	OG0003219.0	OG0004810.0	OG0003000.1	OG0005081.18	OG0005664.4	OG0002821.0	OG0000176.0	OG0006159.0	OG0000930.24	OG0000225.48	OG0006135.0	OG0000967.4	OG0000245.24
nan	0.5161384	3.153003	nan	1.190939	19.298820000000003	26.15213	9.050097000000001	71.419	0.7481575	113.1387	21.2285	nan	0.7619885000000001	nan	nan	3.5806690000000003	0.9147386999999999	nan
OG0003233.6	OG0000307.20	OG0001734.7	OG0000001.2899	OG0011369.2	OG0011368.6	OG0002882.0	OG0004966.0	OG0000043.242	OG0002778.0	OG0001643.24	OG0005447.3	OG0006580.0	OG0000112.0	OG0005636.2	OG0001986.24	OG0004868.2	OG0000239.0	OG0000010.475
1.204808	0.5161384	nan	nan	3.02074	1.1207799999999999	3.078568	19.43522	nan	13.84489	nan	5.571809	217.8634	0.9729732	1.1027559999999998	1.4465569999999999	1.524775	nan	nan
OG0003993.4	OG0000018.842	OG0000011.866	OG0002954.0	OG0004994.3	OG0000294.0	OG0000310.18	OG0001575.2	OG0002131.0	OG0005976.0	OG0000074.152	OG0003376.12	OG0000035.64	OG0001801.0	OG0004647.0	OG0007118.0	OG0005917.0	OG0006135.0
1.4753180000000001	2.682202	nan	28.24649	4.5469669999999995	nan	nan	2.646966	nan	14.30744	1.598608	nan	nan	nan	3.970583	9.381382	5.101096	3.5806690000000003
OG0004142.0	OG0010591.0	OG0000007.3	OG0000192.0	OG0003754.0	OG0006797.2	OG0000207.1	OG0003731.0	OG0000109.0	OG0001567.1	OG0000837.0	OG0002447.0	OG0000598.0	OG0004469.6	OG0004320.3	OG0000302.34	OG0000876.20	OG0002506.0	OG0000039.0
117.5382	3.234845	nan	3.8632519999999997	1.4968299999999999	1.265215	1.280932	1.078873	nan	nan	3.360896	2.6901450000000002	2.6564200000000002	11.70417	2.082949	nan	nan	2.160525	nan
OG0004452.2	OG0006332.2	OG0011296.2	OG0005121.0	OG0002399.4	OG0004977.0	OG0000105.0	OG0002801.16	OG0000986.24	OG0000794.20	OG0000187.1	OG0006085.0	OG0000021.914	OG0003997.0	OG0000121.128	OG0000196.0	OG0000320.0	OG0001707.6	OG0000039.0
19.44812	2.659964	222.4224	1.810016	3.46631	1.559956	nan	5.0439300000000005	nan	nan	nan	3.6563559999999997	0.42440209999999995	1.563634	3.155518	0.8986194	nan	2.245829	nan
OG0004370.2	OG0005472.6	OG0000071.0	OG0000048.122	OG0002857.4	OG0000360.67	OG0002777.4	OG0006119.2	OG0005962.0	OG0000007.976	OG0000090.24	OG0001245.24	OG0007805.4	OG0001601.50	OG0006146.0	OG0000350.8	OG0009061.6	OG0000047.282	OG0003068.0
5.134958999999999	1.885939	nan	nan	4.061921	nan	13.95474	5.770617	215.8184	nan	1.567615	nan	1.904277	1.30574	117.4423	1.404703	2.408923	3.909817	0.6497236
OG0003098.12	OG0000013.2	OG0003980.9	OG0002296.2	OG0002777.4	OG0000923.0	OG0000105.0	OG0002729.16	OG0000009.1	OG0005145.0	OG0000343.0	OG0002265.0	OG0001402.24	OG0015371.0	OG0004494.1	OG0000142.14	OG0000261.0	OG0003500.0	OG0005535.2
0.5890941	nan	7.955531	8.322302	13.95474	1.8671220000000002	nan	nan	nan	2.131974	4.3776980000000005	21.4586	nan	1.360934	nan	4.598162	nan	2.922904	3.796436
OG0011980.0	OG0000006.561	OG0001102.24	OG0003819.2	OG0003578.0	OG0011996.0	OG0005247.0	OG0010608.0	OG0002822.4	OG0003203.2	OG0002869.0	OG0000200.0	OG0000349.0	OG0000081.1	OG0000007.585	OG0000112.0	OG0005921.2	OG0000643.24	OG0005277.8
4.495525	nan	nan	nan	12.46505	2.319722	1.222218	4.462955	2.140325	26.239959999999996	10.21038	1.051104	2.254695	nan	nan	0.9729732	76.04894	nan	0.7881446
OG0000575.28	OG0000018.289	OG0001497.24	OG0000257.0	OG0002471.0	OG0000132.40	OG0006790.0	OG0005306.0	OG0000442.2	OG0003256.1	OG0002802.20	OG0015310.0	OG0001643.24	OG0000145.16	OG0002863.0	OG0001986.24	OG0009003.0	OG0005460.0	OG0000239.0
218.6506	nan	nan	nan	nan	nan	3.098879	4.21019	4.111063	52.828509999999994	7.0172360000000005	2.961231	nan	135.9556	nan	1.4465569999999999	1.446379	9.47669	nan
OG0006119.2	OG0001770.0	OG0008121.6	OG0000109.0	OG0001387.26	OG0003121.6	OG0003387.0	OG0003535.14	OG0000104.33	OG0006695.2	OG0000246.0	OG0000349.0	OG0004745.0	OG0000841.0	OG0001720.16	OG0000265.0	OG0000054.0	OG0004693.0	OG0000245.24
5.770617	nan	2.007548	nan	nan	nan	1.968934	0.4202143	1.581797	217.1958	nan	2.254695	0.7354838	2.026442	0.8490231	nan	nan	9.692629	nan
OG0006373.0	OG0003714.0	OG0007439.0	OG0000139.0	OG0001257.24	OG0001467.10	OG0003880.0	OG0000285.1	OG0000056.0	OG0009002.5	OG0011965.0	OG0005431.0	OG0005646.0	OG0000269.0	OG0000350.8	OG0000386.0	OG0000121.128	OG0003833.22	OG0004511.10
0.731402	9.019125	2.210239	3.153003	nan	40.1935	nan	nan	nan	1.807934	4.4338370000000005	nan	91.75452	nan	1.404703	nan	3.155518	1.014525	nan
OG0004452.2	OG0001922.12	OG0005948.0	OG0005527.6	OG0001020.31	OG0000349.0	OG0000869.2	OG0005859.0	OG0000001.1420	OG0009937.0	OG0000176.0	OG0000121.128	OG0000112.0	OG0005086.0	OG0002311.24	OG0003459.2	OG0002114.0	OG0005460.0	OG0000625.28
19.44812	1.656665	13.8582	nan	2.870709	2.254695	nan	0.43675569999999997	nan	nan	nan	3.155518	0.9729732	8.367408	1.3233489999999999	nan	nan	9.47669	nan
OG0000005.318	OG0000334.9	OG0002487.0	OG0004254.44	OG0000099.0	OG0001557.1	OG0004433.4	OG0003382.0	OG0006123.2	OG0003273.0	OG0000090.24	OG0000916.24	OG0006146.0	OG0005626.0	OG0004316.0	OG0014066.4	OG0009104.4	OG0001217.1	OG0000002.1788
nan	1.265232	189.4823	2.614009	nan	21.40628	8.625841000000001	5.283345	5.6090800000000005	7.963371	1.567615	nan	117.4423	1.144878	1.457809	2.2164900000000003	4.6210510000000005	nan	nan
OG0000005.318	OG0000307.20	OG0003875.2	OG0000575.28	OG0000018.289	OG0000001.425	OG0001812.2	OG0000350.8	OG0000987.19	OG0008518.2	OG0000779.1	OG0004960.0	OG0005933.6	OG0016949.0	OG0005150.0	OG0004819.4	OG0012105.0	OG0006461.4	OG0000382.10
nan	0.5161384	21.57725	218.6506	nan	nan	nan	1.404703	nan	0.4303441	14.02145	5.532083999999999	6.301746	1.361681	2.458211	10.4156	1.619776	5.0453589999999995	1.8900810000000001
OG0004386.2	OG0004725.0	OG0001265.24	OG0002399.4	OG0004977.0	OG0000010.64	OG0000002.1788	OG0000183.0	OG0000661.3	OG0000200.0	OG0000349.0	OG0002270.30	OG0003172.0	OG0006775.18	OG0014622.2	OG0003820.20	OG0008561.0	OG0005460.0	OG0000239.0
26.25378	9.706857000000001	nan	3.46631	1.559956	nan	nan	nan	nan	1.051104	2.254695	14.24172	1.8284650000000002	3.5148019999999995	1.3839110000000001	1.486436	nan	9.47669	nan
OG0000044.1	OG0006305.0	OG0004811.0	OG0006118.4	OG0000109.0	OG0002729.16	OG0000090.24	OG0001664.2	OG0006982.0	OG0000009.921	OG0003837.0	OG0000269.0	OG0000504.24	OG0005086.0	OG0004444.0	OG0005115.3	OG0001667.0	OG0007404.0	OG0000245.24
nan	217.8291	nan	5.469681	nan	nan	1.567615	1.886781	28.47079	nan	16.40083	nan	nan	8.367408	nan	1.565688	nan	9.7295	nan
OG0000483.0	OG0002857.4	OG0007208.0	OG0004721.2	OG0000099.0	OG0000090.24	OG0007401.0	OG0000556.30	OG0000200.0	OG0008533.3	OG0000805.29	OG0000188.1	OG0000841.0	OG0001368.24	OG0011344.2	OG0004771.0	OG0004998.0	OG0005879.0	OG0000011.1
1.9172209999999998	4.061921	5.843355	9.365344	nan	1.567615	1.025103	nan	1.051104	3.236082	5.034165	nan	2.026442	nan	2.2503490000000004	71.74944	0.9261693000000001	5.600052	nan
OG0000015.1	OG0005394.0	OG0000406.0	OG0004723.0	OG0008998.4	OG0002862.0	OG0002860.1	OG0001528.16	OG0004010.24	OG0000006.1	OG0006491.0	OG0011205.4	OG0000990.0	OG0001776.0	OG0000228.54	OG0000112.0	OG0000142.14	OG0000039.0	OG0000377.148
nan	5.869943	nan	20.04782	1.8880279999999998	2.301273	2.832509	0.9115979	3.6015879999999996	nan	0.5837588	11.987119999999999	nan	nan	0.515786	0.9729732	4.598162	nan	2.492855
OG0001115.24	OG0003521.2	OG0000632.24	OG0003890.6	OG0000139.0	OG0006725.0	OG0000056.0	OG0010506.0	OG0009980.2	OG0000090.24	OG0000200.0	OG0006877.0	OG0000034.305	OG0003625.28	OG0000035.64	OG0002939.24	OG0001707.6	OG0003606.1	OG0003620.0
nan	21.496170000000003	nan	nan	3.153003	3.793627	nan	11.97418	2.259506	1.567615	1.051104	nan	nan	3.4825230000000005	nan	10.26835	2.245829	3.156604	nan
OG0004723.0	OG0000192.0	OG0004383.1	OG0000010.64	OG0001188.24	OG0001619.0	OG0000556.30	OG0000869.2	OG0002449.21	OG0003701.0	OG0000121.128	OG0010100.0	OG0006733.0	OG0006416.0	OG0000142.14	OG0004564.10	OG0001604.2	OG0000002.1788	OG0010705.0
20.04782	3.8632519999999997	216.1292	nan	nan	2.739417	nan	nan	1.52106	65.88119	3.155518	1.3586610000000001	4.517084	nan	4.598162	6.680548	13.83036	nan	4.5842480000000005
OG0000263.57	OG0004452.2	OG0000018.289	OG0000801.24	OG0000268.1	OG0003012.0	OG0007436.0	OG0000105.0	OG0001489.4	OG0002019.0	OG0002558.0	OG0000486.2	OG0000318.0	OG0000349.0	OG0008521.4	OG0003795.5	OG0003645.1	OG0013881.0	OG0002311.24
nan	19.44812	nan	nan	5.777373000000001	145.5985	2.602032	nan	2.119673	nan	13.94974	2.731414	nan	2.254695	3.189665	10.63342	21.64815	226.8646	1.3233489999999999
OG0000018.842	OG0005940.0	OG0001150.24	OG0000785.2	OG0000099.0	OG0005250.2	OG0002614.0	OG0000285.1	OG0008934.0	OG0000486.2	OG0003097.12	OG0000837.0	OG0000598.0	OG0004988.6	OG0003230.0	OG0007729.4	OG0000039.0	OG0005460.0	OG0007265.0
2.682202	2.1774419999999997	nan	nan	nan	10.15743	3.299635	nan	4.450183999999999	2.731414	0.5925653000000001	3.360896	2.6564200000000002	1.000635	2.2801419999999997	0.5724899999999999	nan	9.47669	214.6781
OG0004772.2	OG0000119.0	OG0000334.9	OG0002857.4	OG0005891.2	OG0000679.1	OG0008165.14	OG0000074.152	OG0000343.0	OG0001646.1	OG0000009.921	OG0000088.3	OG0005890.2	OG0002802.20	OG0000323.172	OG0003278.0	OG0006416.0	OG0004719.0	OG0000154.2
2.4661049999999998	nan	1.265232	4.061921	115.2785	nan	1.184641	1.598608	4.3776980000000005	1.6342860000000001	nan	nan	nan	7.0172360000000005	182.5085	3.671294	nan	6.186733	nan
OG0007463.1	OG0000483.0	OG0000001.425	OG0004977.0	OG0001851.13	OG0003689.1	OG0003552.0	OG0002284.0	OG0000486.2	OG0000349.0	OG0000749.2	OG0001505.24	OG0000027.457	OG0009066.4	OG0003702.0	OG0003459.2	OG0005623.0	OG0003816.26	OG0001686.0
2.258452	1.9172209999999998	nan	1.559956	14.18325	nan	186.043	5.867358	2.731414	2.254695	nan	nan	nan	4.585621	0.87389	nan	1.987327	116.0225	nan
OG0004837.2	OG0003521.2	OG0000307.20	OG0000575.28	OG0000847.24	OG0005315.0	OG0004384.0	OG0000043.242	OG0000090.24	OG0004957.0	OG0010881.0	OG0001197.24	OG0005124.4	OG0002324.4	OG0000054.0	OG0005636.2	OG0000320.0	OG0002709.2	OG0004637.1
9.393951	21.496170000000003	0.5161384	218.6506	nan	2.658212	2.200603	nan	1.567615	nan	3.0552759999999997	nan	8.364017	3.778114	nan	1.1027559999999998	nan	1.314254	28.23035
OG0000005.318	OG0004070.2	OG0005843.1	OG0003331.17	OG0004818.0	OG0002293.0	OG0000187.1	OG0003732.8	OG0000350.8	OG0008234.0	OG0000054.0	OG0001696.0	OG0000975.0	OG0000060.0	OG0000435.0	OG0005827.2	OG0001604.2	OG0005071.2	OG0005885.2
nan	7.818708	3.017262	3.479046	4.1190169999999995	0.8083986999999999	nan	2.015177	1.404703	19.89797	nan	nan	nan	nan	1.409416	7.546742999999999	13.83036	10.055	115.0821
OG0003098.12	OG0000999.14	OG0000146.266	OG0000230.58	OG0001701.8	OG0000187.1	OG0000349.0	OG0000009.921	OG0011200.0	OG0001806.0	OG0005721.0	OG0000265.0	OG0005447.3	OG0000047.282	OG0000954.24	OG0003396.26	OG0005071.2	OG0005885.2	OG0003068.0
0.5890941	nan	122.9296	nan	nan	nan	2.254695	nan	1.211652	1.499707	7.624519	nan	5.571809	3.909817	nan	173.1103	10.055	115.0821	0.6497236
OG0003875.2	OG0000048.122	OG0000006.561	OG0001923.1	OG0004677.10	OG0000923.0	OG0002858.1	OG0000132.40	OG0000096.148	OG0003792.4	OG0006825.0	OG0007754.2	OG0010759.0	OG0000196.0	OG0006310.0	OG0007262.0	OG0000729.25	OG0002116.0	OG0000142.14
21.57725	nan	nan	nan	0.8237665000000001	1.8671220000000002	2.464279	nan	135.5119	0.3693209	2.2144340000000002	0.6140376999999999	4.592786	0.8986194	26.36352	215.3442	nan	nan	4.598162
OG0006476.16	OG0000045.0	OG0002954.0	OG0000119.0	OG0004994.3	OG0007965.0	OG0001383.24	OG0000192.0	OG0012714.0	OG0005145.0	OG0002822.4	OG0001978.48	OG0000343.0	OG0000006.1	OG0004048.0	OG0002991.24	OG0000121.128	OG0004467.6	OG0000125.49
3.376921	nan	28.24649	nan	4.5469669999999995	2.032626	nan	3.8632519999999997	0.7675558000000001	2.131974	2.140325	1.436383	4.3776980000000005	nan	1.546088	10.3782	3.155518	9.482550999999999	nan
OG0000048.382	OG0000013.2	OG0000071.0	OG0003360.2	OG0001851.13	OG0000323.43	OG0013080.0	OG0003381.2	OG0000187.1	OG0006825.0	OG0001847.4	OG0000175.4	OG0010701.0	OG0006146.0	OG0000442.2	OG0008358.1	OG0005764.0	OG0000142.14	OG0005783.0
57.28925	nan	nan	16.820079999999997	14.18325	nan	2.151504	4.196837	nan	2.2144340000000002	nan	nan	4.659463	117.4423	4.111063	1.31778	0.5696366999999999	4.598162	165.2657
OG0000575.28	OG0001923.1	OG0001911.24	OG0004236.0	OG0006990.0	OG0005918.2	OG0000007.976	OG0000242.29	OG0007337.4	OG0000200.0	OG0000349.0	OG0004612.0	OG0002032.0	OG0006246.0	OG0003028.0	OG0000035.64	OG0000425.1	OG0002939.24	OG0000320.0
218.6506	nan	1.460533	5.25775	0.5920135999999999	5.085091	nan	nan	0.7164224	1.051104	2.254695	1.1298780000000002	nan	212.9459	21.49847	nan	27.64998	10.26835	nan
OG0000353.32	OG0006119.2	OG0004679.0	OG0000032.252	OG0002521.0	OG0000486.2	OG0000343.0	OG0000169.16	OG0005066.2	OG0003252.0	OG0012218.2	OG0005150.0	OG0006231.0	OG0004998.0	OG0001707.6	OG0001092.1	OG0000127.0	OG0013514.0	OG0000154.2
nan	5.770617	9.600994	nan	21.151329999999998	2.731414	4.3776980000000005	1.320063	0.8344476000000001	1.2986469999999999	0.7297015	2.458211	3.8114769999999996	0.9261693000000001	2.245829	nan	nan	1.819236	nan
OG0007550.0	OG0007113.2	OG0000483.0	OG0000307.20	OG0008057.0	OG0003925.0	OG0004106.0	OG0003370.4	OG0000724.26	OG0004113.4	OG0000000.3460	OG0000299.128	OG0003931.1	OG0005971.0	OG0002486.16	OG0000609.44	OG0000256.24	OG0000039.0	OG0000245.24
2.5120669999999996	8.356196	1.9172209999999998	0.5161384	1.2204620000000002	2.899794	1.182083	1.343983	nan	1.834727	nan	3.64519	5.544446	13.929870000000001	28.460390000000004	nan	nan	nan	nan
OG0006165.0	OG0003584.16	OG0012919.2	OG0000010.64	OG0002897.1	OG0003607.0	OG0006474.4	OG0000343.0	OG0001609.10	OG0003643.2	OG0000350.8	OG0000001.1420	OG0000121.128	OG0000658.0	OG0000735.1	OG0007739.4	OG0006866.0	OG0001247.24	OG0004627.2
0.8687315000000001	5.347451	233.8686	nan	0.3180114	22.07339	9.43061	4.3776980000000005	nan	26.42496	1.404703	nan	3.155518	nan	nan	1.164828	5.5109379999999994	nan	0.2432357
