0.018119783935	0.548574959675	0.014707037753000002	nan	1.239295908268	1.119436383857	0.160688372162	nan	0.014550247797999998	nan	0.82426484706	nan	nan	nan	1.7366834198910002	0.432214012791	0.283102331373	0.236258647685	nan	0.5204667720830001	nan
OG0022338.0	OG0027903.0	OG0004595.0	OG0043870.0	OG0011481.0	OG0056986.0	OG0016701.8	OG0009129.0	OG0037765.0	OG0000694.0	OG0034938.0	OG0035814.0	OG0011276.7	OG0011741.0	OG0018891.5	OG0000025.0	OG0048950.0	OG0053865.0	OG0015264.2	OG0060421.0	OG0006659.0
0.431109089045	nan	0.9742723007969999	nan	1.4408077172940001	nan	nan	0.510839870512	nan	2.73674877149	nan	nan	0.1515692107	0.36225169952799996	nan	4.7922735775989995	nan	nan	0.382036570124	nan	0.12804003303
OG0000006.1	OG0014699.4	OG0020437.0	OG0003129.79	OG0007940.2	OG0048995.0	OG0034605.0	OG0011544.8	OG0030011.0	OG0025911.0	OG0003355.0	OG0006767.1	OG0011909.7	OG0010913.0	OG0056643.0	OG0049018.0	OG0053907.0	OG0007491.0	OG0016993.3	OG0006765.2	OG0035710.0
1.513355623906	0.680202927942	0.736501461735	0.147996319617	0.246434504013	nan	nan	nan	nan	nan	1.166926782277	nan	nan	2.595897434166	nan	nan	nan	0.585342419717	nan	0.160535093568	nan
OG0004561.41	OG0014346.0	OG0003741.24	OG0034840.0	OG0015810.7	OG0008454.4	OG0025683.0	OG0012876.0	OG0000000.3957	OG0007511.2	OG0011346.0	OG0024702.0	OG0012094.2	OG0008445.10	OG0012509.13	OG0014757.0	OG0054078.0	OG0012119.0	OG0004202.2	OG0034836.0	OG0024553.0
0.164689945511	1.534507536512	2.756651609001	nan	nan	nan	nan	0.32089965884599997	1.335392287474	1.4164065603279998	1.537932039278	0.21838306252599998	0.29705719493	0.6897020645020001	nan	0.300920140585	nan	1.322703234013	2.174918893335	nan	0.027162876675
OG0002983.24	OG0047080.0	OG0038063.0	OG0000426.5	OG0019293.0	OG0011505.6	OG0044383.0	OG0026159.0	OG0001655.0	OG0001030.26	OG0046593.0	OG0019074.5	OG0014528.2	OG0010926.16	OG0016919.0	OG0022110.0	OG0044070.0	OG0000155.0	OG0016689.7	OG0019344.0	OG0001324.24
1.722470548182	nan	nan	2.037919326082	0.125616157484	0.021126173319	nan	nan	1.6796561146439999	1.1695185019299998	nan	nan	0.9055290877259999	0.020498253230999998	0.5101416034880001	nan	nan	2.788762514766	nan	0.117813656591	1.347641280496
OG0027621.0	OG0013269.7	OG0007651.0	OG0043937.0	OG0008759.0	OG0018937.6	OG0000897.0	OG0021307.0	OG0015031.3	OG0034510.0	OG0044480.0	OG0015556.1	OG0012396.2	OG0006085.0	OG0038801.0	OG0009254.0	OG0026282.0	OG0013554.0	OG0000645.36	OG0001205.24	OG0008437.3
