OG0004324.0	OG0000177.8	OG0002346.16	OG0022826.0	OG0002252.0	OG0001967.0	OG0000835.7	OG0000606.2	OG0006400.2	OG0000019.257	OG0006804.0
6.243267698529054	2.128893200314343	7.3775374308335575	0.8136693688058372	0.5724476463413839	2.6437090065908078	4.400901327569219	7.705294328592482	nan	5.3081862632931625	2.5028483787109947
OG0000034.305	OG0002020.0	OG0003620.0	OG0003905.18	OG0011320.4	OG0001653.23	OG0005150.0	OG0001525.51	OG0053811.0	OG0000700.36	OG0000310.18
7.872426783780332	1.4564837433695135	1.2755208380688186	1.7901931389346135	2.214078656984803	5.29279151302193	2.27384652140903	3.3811698864737902	nan	2.5144627249041425	5.521260749079113
OG0001020.31	OG0000349.0	OG0003984.0	OG0011470.0	OG0005210.0	OG0034296.0	OG0000147.0	OG0001403.24	OG0000453.2	OG0005098.0	OG0003239.9
3.9338997060246768	5.9424934351629055	3.2089998726471385	2.8984326004999557	0.9649062026040632	nan	4.613932578526269	0.736052773835896	3.244151358803848	2.2431341431673397	2.5735361852223253
OG0003320.8	OG0006635.0	OG0000473.17	OG0004843.6	OG0003865.0	OG0000894.25	OG0000320.0	OG0000169.16	OG0005742.0	OG0019260.0	OG0000121.14
3.42207032032526	0.9056813272482037	3.2374742581051907	0.3773167880740936	1.921944518536584	-0.24901647126686308	6.886812060071616	7.75188923971042	0.7113038409289214	nan	3.1989004906371084
OG0001959.2	OG0000090.24	OG0000405.0	OG0005230.0	OG0002729.16	OG0003686.4	OG0000589.0	OG0014589.0	OG0000302.34	OG0005076.4	OG0045034.0
0.8144599988636445	6.243267698529054	4.217018121362583	1.9970609638855776	0.5285561664049137	4.1795730873324795	5.452964192475941	1.1571728741457257	6.700306630115481	3.7239029700120527	nan
OG0008158.4	OG0046300.0	OG0000187.1	OG0000519.26	OG0005150.0	OG0000285.1	OG0004868.2	OG0002209.38	OG0002119.0	OG0010744.4	OG0000536.32
4.469982473158867	nan	7.495937788508136	4.223845880980955	2.27384652140903	3.359773117884623	3.6057738454440913	2.632769843617663	1.01842256509654	3.294526390598983	5.854881779889386
OG0000112.0	OG0034589.0	OG0005610.8	OG0010302.3	OG0001517.22	OG0001467.10	OG0004307.0	OG0001512.12	OG0002863.0	OG0000336.0	OG0005652.0
8.235758803334988	nan	4.680767530814937	4.921946356099942	0.66243016363092	7.669384158708316	1.425336884396275	1.6779267042007413	4.874448061145785	7.210301562029272	1.9351956995115853
OG0000112.0	OG0006835.0	OG0001668.0	OG0002000.0	OG0006188.0	OG0002304.1	OG0000214.0	OG0002862.0	OG0057288.0	OG0002885.12	OG0001661.0
8.235758803334988	3.248661292630448	3.15803625738559	1.2337869036896318	1.4811496599769647	2.3989505505812936	7.805841431593453	2.7444035195744454	nan	2.737517912629431	1.9213183188776723
OG0005771.0	OG0013933.5	OG0000263.57	OG0003984.0	OG0001316.24	OG0000196.0	OG0002304.1	OG0000592.34	OG0006147.3	OG0002487.0	OG0004134.8
1.505703097604659	nan	0.46721315263799074	3.2089998726471385	0.010016806636139807	6.343889577825015	2.3989505505812936	2.732324350578096	3.6194550186946928	4.571163288989597	4.600864302933494
OG0000206.0	OG0005310.0	OG0002621.3	OG0030144.0	OG0000575.28	OG0001609.10	OG0001812.2	OG0000592.34	OG0004556.0	OG0006023.0	OG0003639.0
7.477226549593553	3.1355103973703824	3.002976038382831	nan	7.651671259815025	4.692769302841305	3.080698775687451	2.732324350578096	0.22989285324362066	1.8563988371151234	2.303069106813461
OG0001422.30	OG0006403.0	OG0010701.0	OG0000349.0	OG0003285.0	OG0000589.0	OG0004203.0	OG0046783.0	OG0000120.105	OG0005187.0	OG0000579.24
2.3105234588716224	1.350774170908425	2.8510213160985147	5.9424934351629055	5.691470839219241	5.452964192475941	3.213369106052422	nan	7.328696688654393	0.9784376275714735	3.1761155734606725
OG0007832.0	OG0000683.0	OG0000451.0	OG0001626.24	OG0001483.24	OG0000130.38	OG0004960.0	OG0038931.0	OG0000018.842	OG0011145.0	OG0005482.0
1.6086542083986444	4.633422593432474	5.058788663458043	8.020407773845372	-0.4391041348145373	7.8682416822717345	2.4031648338050173	nan	7.907827066436474	2.8942848206899137	4.498377166531132
OG0000905.14	OG0001668.0	OG0001831.0	OG0057172.0	OG0002082.0	OG0001707.6	OG0004864.0	OG0000256.24	OG0005564.0	OG0000620.31	OG0000483.0
0.8924857032759843	3.15803625738559	3.927920589371852	nan	1.3438957553340138	2.5531108204667277	5.639706819833972	7.923545600875363	1.4503065459705593	1.0814485817459674	7.52834953367076
OG0006882.0	OG0007380.20	OG0000192.0	OG0001701.8	OG0000279.0	OG0003565.14	OG0021210.0	OG0003459.2	OG0002801.16	OG0001244.24	OG0000423.2
1.6246336154011467	1.865862961434944	7.670988632542079	3.9793680567501655	5.061278176866655	2.7967341372378636	nan	6.038253290328572	3.5489347179591135	0.8581422011918283	7.598746803481488
OG0044885.0	OG0003925.0	OG0001432.24	OG0004433.4	OG0003750.8	OG0001604.2	OG0002523.0	OG0010585.2	OG0000343.0	OG0000423.2	OG0000771.24
nan	3.9762230847943383	1.4499565389022404	1.5622725560135855	1.7574223214599423	6.068081633378358	3.750278790143378	1.9533343651649573	5.769056814853258	7.598746803481488	4.0417027911685945
OG0011401.0	OG0000081.1	OG0000428.54	OG0002778.0	OG0000048.382	OG0047465.0	OG0001328.24	OG0002918.1	OG0002764.20	OG0000483.0	OG0009922.0
2.0852973572575957	3.689943473534111	3.127224605929602	4.720647495603445	5.039315493040806	nan	0.9832491695086113	2.904188401941349	1.4732840241715797	7.52834953367076	3.5571915652659625
OG0004563.0	OG0005040.3	OG0000206.0	OG0005310.0	OG0008180.1	OG0000463.51	OG0000350.8	OG0003073.0	OG0006989.32	OG0002324.4	OG0000317.0
4.817546175120629	1.3113237910323048	7.477226549593553	3.1355103973703824	2.7125262645030217	1.5933196200825361	5.379636474459374	3.7452882498640823	nan	4.640171652330629	5.734774505378915
OG0013997.0	OG0000006.1	OG0004702.0	OG0001245.24	OG0020351.0	OG0004201.6	OG0000556.30	OG0002209.38	OG0000343.0	OG0000536.32	OG0009983.2
1.288556153915235	5.28059216839957	2.0353552236902086	-0.11296051651202024	nan	2.4076736949543083	8.521965549293697	2.632769843617663	5.769056814853258	5.854881779889386	8.247392032976288
OG0000014.1	OG0004842.6	OG0001945.2	OG0000192.0	OG0000865.1	OG0007260.0	OG0002521.0	OG0004732.0	OG0024941.0	OG0002324.4	OG0004979.3
4.6892493121695615	0.17754704502769314	1.203034392231875	7.670988632542079	1.3018415029278283	1.3001725679393163	3.912559661405174	3.7474744492370937	nan	4.640171652330629	1.8632412663878537
OG0005244.10	OG0000671.12	OG0003372.6	OG0002558.0	OG0001447.24	OG0047579.0	OG0010764.0	OG0000059.133	OG0001656.2	OG0000310.18	OG0001538.6
0.9234274189259846	4.010649364051571	4.3540849503513295	5.764214158400979	1.182487691770188	nan	3.819359019613185	8.084647459782627	4.2743045229806	5.521260749079113	6.894136859067286
OG0004842.6	OG0000646.28	OG0002612.0	OG0000187.1	OG0013196.4	OG0001932.0	OG0001629.5	OG0001166.24	OG0003252.0	OG0002556.2	OG0004989.0
0.17754704502769314	1.919017548184029	4.781604827704892	7.495937788508136	nan	4.557311566076585	7.2335169545619245	0.512115400051062	1.1893596946444696	2.702609972931037	1.4787846764191659
OG0006228.0	OG0001626.24	OG0000290.0	OG0000278.126	OG0002752.1	OG0004727.1	OG0001764.0	OG0035612.0	OG0005912.2	OG0000318.0	OG0000536.32
0.928351603619264	8.020407773845372	8.07330697198598	0.4073575420341252	2.412468564991417	1.5432438026359439	2.032030862812303	nan	3.6108648081746524	6.229054930893693	5.854881779889386
OG0002153.0	OG0005027.0	OG0002946.0	OG0025617.0	OG0000196.0	OG0001617.48	OG0001609.10	OG0001801.0	OG0000294.0	OG0002922.0	OG0010720.2
0.2633842122551717	2.8120646651815697	1.0999525563035775	nan	6.343889577825015	4.131599775738642	4.692769302841305	1.3767715196135577	7.434745920300532	5.483706163374	3.247959271697801
OG0003707.0	OG0001056.26	OG0003829.0	OG0001731.4	OG0008521.4	OG0006346.0	OG0056921.0	OG0000239.0	OG0002209.38	OG0000645.36	OG0000006.1
2.698748268049309	3.960910429504928	1.7164018192434265	4.7919149856112835	2.056159850564242	1.393512911285813	nan	7.714315561947743	2.632769843617663	3.430237451113379	5.28059216839957
OG0006835.0	OG0003945.0	OG0003532.0	OG0000090.24	OG0000770.1	OG0007962.0	OG0000776.26	OG0002825.0	OG0016842.6	OG0000878.5	OG0000223.2
3.248661292630448	2.3270942097053013	3.0224921052554725	6.243267698529054	4.7604834202666195	0.652622823305637	3.838616658879916	5.277523337537378	nan	4.633152255595551	7.752326758869543
OG0001923.1	OG0003890.6	OG0004851.6	OG0000473.17	OG0008058.3	OG0029100.0	OG0006526.0	OG0000048.122	OG0001735.3	OG0000878.5	OG0000318.0
6.3504587935854	2.3158220974238537	2.6387273001080183	3.2374742581051907	1.8076167088249726	nan	0.4849892260583506	7.057372382780267	-1.235083349747491	4.633152255595551	6.229054930893693
OG0000735.1	OG0000139.0	OG0004747.10	OG0004695.0	OG0020773.0	OG0000088.3	OG0002486.16	OG0000497.40	OG0002863.0	OG0000158.1	OG0007736.2
5.532691478526141	5.138622586619456	1.4203402051095912	2.6942290963464957	nan	8.15448337531843	5.606923942579098	3.8136275596081344	4.874448061145785	1.5155693349053756	1.8130550940946948
OG0000359.28	OG0008613.6	OG0000841.0	OG0006411.2	OG0003987.6	OG0002863.0	OG0000575.28	OG0000638.38	OG0005216.0	OG0030109.0	OG0000802.1
7.74452267107974	2.385289991393432	4.319252388620616	3.2104665272841624	4.416677583302575	4.874448061145785	7.651671259815025	3.7227749246644652	4.69821703758959	nan	0.32776635884752436
OG0005953.0	OG0005418.0	OG0000187.1	OG0000268.1	OG0000711.2	OG0002909.2	OG0001667.0	OG0008115.5	OG0002408.0	OG0000467.0	OG0005076.4
2.0320619825342585	2.2676930538603015	7.495937788508136	3.0266560851510302	4.331837342718466	5.360062312594758	3.279854938267695	nan	8.262225027948762	5.872621797991057	3.7239029700120527
OG0020588.0	OG0001802.47	OG0001707.6	OG0000349.0	OG0000441.96	OG0003028.0	OG0007160.0	OG0011368.6	OG0000407.1	OG0000124.174	OG0003565.14
nan	4.056054472112158	2.5531108204667277	5.9424934351629055	3.880915015811211	2.115978845915493	1.7596025744561092	0.2815682833746302	7.293414089489028	2.3786870943111036	2.7967341372378636
OG0000206.0	OG0002185.6	OG0004070.2	OG0057255.0	OG0010678.0	OG0001346.24	OG0003181.15	OG0000483.0	OG0006312.0	OG0001894.0	OG0000423.2
7.477226549593553	4.186182599807935	1.8430589766988796	nan	3.9806865210008304	-0.06758175053878245	2.2410683290683804	7.52834953367076	1.0002989587199422	5.199946544164401	7.598746803481488
OG0005993.0	OG0000632.24	OG0003823.8	OG0000092.1	OG0002506.0	OG0000236.122	OG0004036.30	OG0002918.1	OG0000483.0	OG0002487.0	OG0038022.0
1.5445426062492649	4.822226715526235	1.990946584594268	7.35739525784662	4.8042251735945385	4.786184983578821	1.8484869041599916	2.904188401941349	7.52834953367076	4.571163288989597	nan
OG0012261.0	OG0000822.0	OG0002511.6	OG0007218.0	OG0003607.0	OG0004725.0	OG0057474.0	OG0000958.3	OG0000336.0	OG0000343.0	OG0000006.1
1.6521131600407606	3.3587313456940513	4.791057200669351	2.32067333287708	4.1339139489855805	2.96366503463728	nan	7.546488186761338	7.210301562029272	5.769056814853258	5.28059216839957
OG0000735.1	OG0000081.1	OG0013991.0	OG0003065.1	OG0000377.148	OG0003233.6	OG0008180.1	OG0001134.24	OG0000874.1	OG0000483.0	OG0000536.32
5.532691478526141	3.689943473534111	2.408765871713501	nan	6.622112859541697	3.09055503338073	2.7125262645030217	-0.18784497114594118	2.7303324558028486	7.52834953367076	5.854881779889386
OG0002848.0	OG0004563.0	OG0003825.26	OG0000780.24	OG0001604.2	OG0000349.0	OG0007777.2	OG0045698.0	OG0008090.0	OG0000059.133	OG0001330.24
4.034277246086783	4.817546175120629	4.754393413901623	4.34532529874459	6.068081633378358	5.9424934351629055	3.2471021910310354	nan	1.3746891327075164	8.084647459782627	0.7630632970290714
OG0000014.1	OG0003176.17	OG0004799.0	OG0000187.1	OG0000353.32	OG0001609.10	OG0045446.0	OG0003232.9	OG0004650.6	OG0001266.28	OG0000255.174
4.6892493121695615	2.058699527642123	2.4934825304025843	7.495937788508136	3.3288607574310434	4.692769302841305	nan	4.487445980898203	3.529694053694259	0.9732513213334443	2.3826293759377837
OG0001720.16	OG0010727.0	OG0000987.19	OG0045773.0	OG0001020.31	OG0005150.0	OG0000431.12	OG0012271.0	OG0003376.12	OG0001038.1	OG0000310.18
6.1899657861139525	2.601818275633937	2.4631938645884364	nan	3.9338997060246768	2.27384652140903	5.129817500709197	2.088987490687496	1.3712729034783788	1.806189493585359	5.521260749079113
OG0000139.0	OG0006830.0	OG0001923.1	OG0002621.3	OG0001630.0	OG0000577.54	OG0004857.5	OG0000147.0	OG0004868.2	OG0007079.10	OG0034953.0
5.138622586619456	0.6838343621155762	6.3504587935854	3.002976038382831	1.9262139674746646	-0.47717173555120684	2.1537144724489314	4.613932578526269	3.6057738454440913	1.7881759873962504	nan
OG0003172.0	OG0000359.28	OG0003986.6	OG0003572.14	OG0000280.1	OG0001456.24	OG0005352.0	OG0000785.2	OG0000318.0	OG0053986.0	OG0000121.14
2.549041659318481	7.74452267107974	4.154133331933214	4.914250121271247	3.211047857619276	1.4781457942926806	1.1775725780964574	7.277426743372151	6.229054930893693	nan	3.1989004906371084
OG0000187.1	OG0005512.0	OG0003698.0	OG0003825.26	OG0001753.20	OG0008561.0	OG0001620.0	OG0000927.0	OG0001962.0	OG0044968.0	OG0000046.1
7.495937788508136	1.3311886112910039	2.6170680087565694	4.754393413901623	4.394037201549717	6.272825850848908	3.9895327631628335	4.083069987836739	3.4126291897638485	nan	5.870703535981893
OG0002217.0	OG0003020.3	OG0005040.3	OG0002442.0	OG0001467.10	OG0000192.0	OG0003109.0	OG0000636.1	OG0023847.0	OG0000785.2	OG0004721.2
