	1021	3841	CCGE532	CCGM7	CCNWGS0123	CFN42	CIAT899	HAMBI540	IE4803	IRBG74	LMTR13	MAFF303099	Mim1	N161	N561	NGR234	NXC24	ORS2060	ORS285	ORS571	R602	USDA110	USDA6	WSM1325	WSM2073	WSM2304	WSM419
LMTR13	0.6	0.8333333333333334	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.7142857142857143	0.7142857142857143	0.8333333333333334	1.0	0.7142857142857143	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.7142857142857143	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.7142857142857143	0.8333333333333334	1.0	0.8571428571428571	0.7142857142857143	0.7142857142857143	0.6666666666666666
MAFF303099	0.6	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334	0.7142857142857143	1.0	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	0.7142857142857143	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8571428571428571	1.0	1.0	0.6666666666666666
Mim1	0.6	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334	0.7142857142857143	1.0	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	0.7142857142857143	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8571428571428571	1.0	1.0	0.6666666666666666
N161	0.5	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	1.0	1.0	0.8333333333333334	0.8333333333333334	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.5555555555555556
N561	0.5	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	1.0	1.0	0.8333333333333334	0.8333333333333334	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.5555555555555556
NGR234	0.5	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	1.0	1.0	0.8333333333333334	0.8333333333333334	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.5555555555555556
NXC24	0.6	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334	0.7142857142857143	1.0	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	0.7142857142857143	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8571428571428571	1.0	1.0	0.6666666666666666
ORS2060	0.6	0.8333333333333334	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.7142857142857143	0.7142857142857143	0.8333333333333334	0.7142857142857143	0.7142857142857143	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.7142857142857143	1.0	0.8333333333333334	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.7142857142857143	0.625	0.7142857142857143	0.7142857142857143	0.6666666666666666
ORS285	0.5	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	1.0	1.0	0.8333333333333334	0.8333333333333334	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.5555555555555556
ORS571	0.5	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	1.0	1.0	0.8333333333333334	0.8333333333333334	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.5555555555555556
R602	0.6	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334	0.7142857142857143	1.0	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	0.7142857142857143	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8571428571428571	1.0	1.0	0.6666666666666666
USDA110	0.5	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	1.0	1.0	0.8333333333333334	0.8333333333333334	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.5555555555555556
USDA6	0.6	0.8333333333333334	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.7142857142857143	0.8333333333333334	0.7142857142857143	0.7142857142857143	0.8333333333333334	1.0	0.7142857142857143	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.7142857142857143	0.7142857142857143	0.8333333333333334	0.8333333333333334	0.7142857142857143	0.8333333333333334	1.0	0.8571428571428571	0.7142857142857143	0.7142857142857143	0.6666666666666666
WSM1325	0.7	0.7142857142857143	0.7142857142857143	0.8571428571428571	0.7142857142857143	0.8571428571428571	0.7142857142857143	0.8571428571428571	0.8571428571428571	0.7142857142857143	0.8571428571428571	0.8571428571428571	0.8571428571428571	0.7142857142857143	0.7142857142857143	0.7142857142857143	0.8571428571428571	0.625	0.7142857142857143	0.7142857142857143	0.8571428571428571	0.7142857142857143	0.8571428571428571	1.0	0.8571428571428571	0.8571428571428571	0.7777777777777778
WSM2073	0.6	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334	0.7142857142857143	1.0	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	0.7142857142857143	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8571428571428571	1.0	1.0	0.6666666666666666
WSM2304	0.6	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	1.0	0.8333333333333334	1.0	1.0	0.8333333333333334	0.7142857142857143	1.0	1.0	0.8333333333333334	0.8333333333333334	0.8333333333333334	1.0	0.7142857142857143	0.8333333333333334	0.8333333333333334	1.0	0.8333333333333334	0.7142857142857143	0.8571428571428571	1.0	1.0	0.6666666666666666
WSM419	0.9	0.5555555555555556	0.5555555555555556	0.6666666666666666	0.5555555555555556	0.6666666666666666	0.5555555555555556	0.6666666666666666	0.6666666666666666	0.5555555555555556	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.6666666666666666	0.6666666666666666	0.5555555555555556	0.5555555555555556	0.6666666666666666	0.5555555555555556	0.6666666666666666	0.7777777777777778	0.6666666666666666	0.6666666666666666	1.0
