OG0011318.4	OG0000750.0	OG0015415.0	OG0008015.25	OG0015416.2	OG0001778.24	OG0000065.1	OG0000065.40	OG0013106.2	OG0001699.1	OG0020502.0	OG0001016.1	OG0001842.34	OG0001698.26	OG0002651.6	OG0001567.1	OG0001309.24	OG0014063.4	OG0000749.2	OG0008099.0	OG0001843.5	OG0001566.2	OG0001824.24	OG0006297.0	OG0001964.1	OG0002101.0	OG0000711.2	OG0000441.96	OG0002012.0	OG0014068.0	OG0000310.18	OG0005575.28	OG0000869.2	OG0001602.32	OG0001711.10	OG0003151.14	OG0001823.24	OG0001907.32	OG0002178.2	OG0011319.4	OG0000441.1	OG0000471.2	OG0000740.26	OG0000606.2	OG0013273.0	OG0003001.0	OG0000646.28	OG0005567.0	OG0002348.56	OG0001579.36	OG0001741.1	OG0002787.0	OG0028281.0	OG0000038.0	OG0001643.24
5.0	27.0	2.0	1.0	4.0	27.0	1.0	24.0	1.0	27.0	3.0	27.0	21.0	27.0	20.0	27.0	27.0	4.0	27.0	4.0	22.0	27.0	24.0	4.0	24.0	27.0	27.0	27.0	27.0	4.0	23.0	3.0	27.0	27.0	21.0	14.0	27.0	21.0	13.0	5.0	5.0	27.0	26.0	27.0	4.0	6.0	27.0	6.0	7.0	21.0	27.0	21.0	1.0	27.0	27.0
OG0028236.0	OG0003819.2	OG0025907.0	OG0045769.0	OG0018879.5	OG0056907.0	OG0014783.4	OG0027534.0	OG0006939.0	OG0022586.0	OG0038762.0	OG0005507.10	OG0028248.0	OG0018613.3	OG0015514.3	OG0018088.4	OG0003133.0	OG0012207.4	OG0005627.0	OG0016437.3	OG0006862.8	OG0004426.0	OG0060344.0	OG0010505.0	OG0046263.0	OG0009017.0	OG0038795.0	OG0005199.18	OG0015242.6	OG0010703.0	OG0046249.0	OG0001937.2	OG0000001.969	OG0012353.4	OG0044897.0	OG0019508.0	OG0022230.0	OG0005150.0	OG0019680.0	OG0048971.0	OG0000138.166	OG0006606.0	OG0014999.6	OG0022608.0	OG0029599.0	OG0035722.0	OG0022899.0	OG0027663.0	OG0000704.0	OG0010577.0	OG0001677.2	OG0025886.0	OG0006105.0	OG0044057.0	OG0023030.0
1.0	15.0	1.0	1.0	1.0	1.0	3.0	1.0	3.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	21.0	3.0	9.0	1.0	9.0	18.0	1.0	6.0	1.0	4.0	1.0	5.0	2.0	8.0	1.0	27.0	1.0	6.0	1.0	1.0	2.0	14.0	1.0	1.0	19.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	27.0	6.0	4.0	2.0	12.0	1.0	1.0
OG0041907.0	OG0046872.0	OG0053857.0	OG0014771.0	OG0047016.0	OG0045126.0	OG0005106.0	OG0012181.8	OG0034884.0	OG0004744.2	OG0012392.13	OG0014699.4	OG0010555.1	OG0000761.6	OG0000512.150	OG0000624.3	OG0016021.0	OG0001124.24	OG0057462.0	OG0000203.0	OG0013468.3	OG0027449.0	OG0047385.0	OG0041818.0	OG0004435.0	OG0000643.24	OG0046157.0	OG0011350.0	OG0013913.5	OG0022915.0	OG0003140.0	OG0007212.0	OG0021007.0	OG0010168.13	OG0008612.2	OG0035796.0	OG0002426.4	OG0002434.0	OG0047365.0	OG0017936.0	OG0008652.9	OG0011897.10	OG0025734.0	OG0046081.0	OG0047356.0	OG0020922.0	OG0018795.6	OG0010883.0	OG0014727.4	OG0014132.4	OG0048162.0	OG0003930.0	OG0014722.4	OG0012245.0	OG0024906.0
1.0	1.0	1.0	2.0	1.0	1.0	16.0	2.0	1.0	15.0	1.0	3.0	1.0	19.0	6.0	18.0	4.0	27.0	1.0	26.0	3.0	2.0	1.0	1.0	17.0	27.0	1.0	4.0	2.0	1.0	23.0	10.0	1.0	2.0	10.0	1.0	1.0	12.0	1.0	4.0	3.0	2.0	1.0	1.0	1.0	2.0	1.0	4.0	3.0	2.0	1.0	19.0	3.0	6.0	1.0
OG0002885.12	OG0029115.0	OG0044657.0	OG0024481.0	OG0025858.0	OG0047582.0	OG0045654.0	OG0045721.0	OG0018059.0	OG0002010.0	OG0003257.4	OG0003545.0	OG0037979.0	OG0041843.0	OG0022912.0	OG0027041.0	OG0013467.4	OG0021303.0	OG0001177.22	OG0038760.0	OG0054034.0	OG0012977.2	OG0028105.0	OG0041589.0	OG0057417.0	OG0009110.6	OG0017974.4	OG0043610.0	OG0021965.0	OG0003871.0	OG0011264.6	OG0012306.14	OG0008219.0	OG0004819.4	OG0005260.0	OG0013227.7	OG0002441.0	OG0000514.0	OG0047378.0	OG0019883.0	OG0008694.0	OG0001072.136	OG0019580.0	OG0027649.0	OG0008761.0	OG0004420.2	OG0011440.0	OG0000673.8	OG0027871.0	OG0046491.0	OG0018929.0	OG0003471.0	OG0006880.13	OG0047351.0	OG0037683.0
17.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	2.0	27.0	6.0	5.0	1.0	1.0	1.0	1.0	3.0	2.0	27.0	1.0	1.0	6.0	1.0	1.0	1.0	6.0	1.0	1.0	3.0	21.0	2.0	1.0	10.0	15.0	12.0	1.0	6.0	25.0	1.0	1.0	4.0	2.0	2.0	2.0	2.0	10.0	6.0	2.0	1.0	1.0	2.0	21.0	8.0	1.0	1.0
OG0024750.0	OG0006637.5	OG0001931.1	OG0003106.0	OG0019969.0	OG0020722.0	OG0013648.4	OG0010967.2	OG0013639.0	OG0041806.0	OG0025127.0	OG0016148.4	OG0006142.4	OG0002108.0	OG0027532.0	OG0003055.24	OG0011204.0	OG0007916.2	OG0001497.24	OG0038630.0	OG0005463.3	OG0013170.9	OG0009212.2	OG0015003.6	OG0023946.0	OG0017784.2	OG0022918.0	OG0000759.38	OG0020423.0	OG0004606.1	OG0020495.0	OG0038798.0	OG0002704.28	OG0046190.0	OG0047393.0	OG0045064.0	OG0046044.0	OG0004556.0	OG0057022.0	OG0046710.0	OG0057420.0	OG0024365.0	OG0004073.8	OG0002928.0	OG0057253.0	OG0034257.0	OG0035863.0	OG0001439.24	OG0053881.0	OG0007519.0	OG0006255.2	OG0011433.8	OG0038814.0	OG0020537.0	OG0006713.0
1.0	3.0	2.0	10.0	1.0	3.0	2.0	2.0	6.0	1.0	2.0	3.0	13.0	27.0	2.0	18.0	4.0	3.0	27.0	1.0	13.0	1.0	2.0	2.0	1.0	2.0	2.0	27.0	3.0	13.0	3.0	1.0	21.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	18.0	21.0	1.0	1.0	1.0	27.0	1.0	9.0	4.0	4.0	1.0	2.0	4.0
OG0003851.24	OG0026501.0	OG0029079.0	OG0021325.0	OG0035832.0	OG0007919.2	OG0006317.0	OG0018484.6	OG0002201.2	OG0046204.0	OG0029261.0	OG0038115.0	OG0038124.0	OG0044043.0	OG0006989.7	OG0048997.0	OG0045211.0	OG0012965.0	OG0015234.2	OG0002344.91	OG0029129.0	OG0027750.0	OG0007598.0	OG0029095.0	OG0011666.0	OG0009245.0	OG0012930.0	OG0010946.12	OG0022582.0	OG0025909.0	OG0004545.0	OG0006247.0	OG0019022.3	OG0045013.0	OG0035721.0	OG0037946.0	OG0044146.0	OG0037880.0	OG0029177.0	OG0026315.0	OG0018780.6	OG0047174.0	OG0006146.0	OG0008607.0	OG0028284.0	OG0027719.0	OG0047603.0	OG0034541.0	OG0020783.0	OG0005164.5	OG0025502.0	OG0015349.0	OG0004967.2	OG0010706.0	OG0002272.22
5.0	1.0	2.0	1.0	1.0	3.0	5.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	7.0	2.0	1.0	2.0	1.0	4.0	2.0	2.0	4.0	4.0	2.0	2.0	1.0	9.0	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	9.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	4.0	10.0	6.0	24.0
OG0020938.0	OG0018004.2	OG0001062.24	OG0004595.0	OG0038083.0	OG0008315.24	OG0022348.0	OG0034455.0	OG0054078.0	OG0015334.2	OG0016776.5	OG0003851.24	OG0017360.3	OG0020783.0	OG0019599.0	OG0043652.0	OG0023092.0	OG0001942.0	OG0010757.0	OG0028259.0	OG0025931.0	OG0043410.0	OG0034635.0	OG0028371.0	OG0004620.0	OG0046073.0	OG0001468.24	OG0044055.0	OG0060474.0	OG0012452.0	OG0004787.12	OG0045621.0	OG0035031.0	OG0021994.0	OG0044456.0	OG0008824.1	OG0011314.0	OG0008420.4	OG0005847.4	OG0045191.0	OG0022316.0	OG0007555.0	OG0038810.0	OG0013113.12	OG0041969.0	OG0017453.3	OG0014792.4	OG0043973.0	OG0029164.0	OG0012114.8	OG0008895.6	OG0045169.0	OG0014219.10	OG0043502.0	OG0001749.32
1.0	3.0	27.0	7.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	27.0	8.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	27.0	1.0	1.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	11.0	1.0	2.0	8.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	5.0	1.0	1.0	1.0	14.0
OG0020652.0	OG0005224.0	OG0005998.0	OG0047597.0	OG0024665.0	OG0016092.2	OG0024563.0	OG0027055.0	OG0007934.0	OG0038660.0	OG0024738.0	OG0046772.0	OG0020001.0	OG0000384.12	OG0027125.0	OG0007745.8	OG0009066.4	OG0028082.0	OG0029019.0	OG0044037.0	OG0056817.0	OG0041813.0	OG0028176.0	OG0009218.13	OG0047486.0	OG0005928.0	OG0004551.0	OG0003081.0	OG0012509.13	OG0003249.2	OG0014584.0	OG0000763.4	OG0038004.0	OG0018795.6	OG0003665.0	OG0045293.0	OG0024607.0	OG0005245.10	OG0014300.3	OG0037901.0	OG0010948.6	OG0044429.0	OG0012134.2	OG0004692.0	OG0000670.0	OG0044333.0	OG0056652.0	OG0015133.8	OG0002969.0	OG0005401.0	OG0035757.0	OG0016260.0	OG0018602.5	OG0016762.0	OG0003287.8
1.0	16.0	5.0	1.0	2.0	4.0	2.0	1.0	3.0	1.0	1.0	1.0	2.0	26.0	1.0	3.0	7.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	12.0	17.0	8.0	1.0	11.0	6.0	8.0	1.0	1.0	19.0	1.0	2.0	8.0	2.0	1.0	4.0	1.0	4.0	17.0	24.0	1.0	1.0	1.0	18.0	6.0	1.0	4.0	1.0	2.0	21.0
OG0001548.0	OG0011907.0	OG0000129.70	OG0047276.0	OG0047285.0	OG0012075.2	OG0002378.1	OG0041864.0	OG0046952.0	OG0017226.1	OG0011288.6	OG0008711.4	OG0020632.0	OG0008778.2	OG0005960.8	OG0000145.283	OG0001029.24	OG0029084.0	OG0004220.0	OG0010829.4	OG0005908.0	OG0007541.2	OG0045843.0	OG0053817.0	OG0034968.0	OG0027429.0	OG0010766.0	OG0012762.0	OG0002667.22	OG0006760.0	OG0022906.0	OG0034232.0	OG0003692.4	OG0046073.0	OG0000581.0	OG0019166.0	OG0017944.0	OG0007919.2	OG0008126.4	OG0002362.18	OG0006181.0	OG0007279.0	OG0008305.20	OG0010516.11	OG0057439.0	OG0029623.0	OG0004425.0	OG0011130.1	OG0043893.0	OG0009008.0	OG0016651.4	OG0028865.0	OG0046139.0	OG0045765.0	OG0047158.0
14.0	3.0	25.0	1.0	1.0	4.0	21.0	1.0	1.0	1.0	4.0	1.0	1.0	2.0	4.0	5.0	27.0	2.0	8.0	3.0	17.0	8.0	1.0	1.0	1.0	2.0	8.0	3.0	16.0	4.0	1.0	1.0	18.0	1.0	27.0	1.0	3.0	3.0	6.0	15.0	1.0	3.0	2.0	3.0	1.0	1.0	18.0	3.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
OG0046879.0	OG0007999.8	OG0008684.0	OG0034439.0	OG0007351.6	OG0049032.0	OG0020938.0	OG0034791.0	OG0001959.2	OG0008534.1	OG0013294.0	OG0006064.22	OG0022959.0	OG0002224.0	OG0022231.0	OG0045611.0	OG0003714.0	OG0008133.2	OG0013722.0	OG0046863.0	OG0041584.0	OG0029019.0	OG0010755.16	OG0003782.3	OG0027780.0	OG0001351.24	OG0004207.12	OG0028207.0	OG0015685.2	OG0008535.12	OG0002765.0	OG0027904.0	OG0005905.2	OG0015464.5	OG0001249.1	OG0034273.0	OG0007177.0	OG0044835.0	OG0012865.13	OG0027759.0	OG0022447.0	OG0043779.0	OG0005212.2	OG0030048.0	OG0000294.0	OG0056700.0	OG0002932.0	OG0027591.0	OG0002858.1	OG0000000.3428	OG0007407.0	OG0027001.0	OG0045642.0	OG0003124.0	OG0038751.0
1.0	4.0	3.0	1.0	4.0	1.0	1.0	1.0	27.0	4.0	2.0	7.0	1.0	26.0	2.0	1.0	20.0	4.0	2.0	1.0	1.0	2.0	1.0	19.0	1.0	27.0	11.0	1.0	1.0	4.0	13.0	1.0	12.0	1.0	27.0	1.0	12.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	27.0	1.0	19.0	2.0	15.0	3.0	7.0	1.0	1.0	13.0	1.0
OG0001544.19	OG0013817.2	OG0057187.0	OG0006474.4	OG0000832.1	OG0005222.2	OG0016985.0	OG0000983.28	OG0000435.0	OG0020952.0	OG0002888.0	OG0029038.0	OG0013217.0	OG0011423.1	OG0018422.2	OG0017543.1	OG0016886.3	OG0000481.49	OG0002004.0	OG0038802.0	OG0002964.14	OG0022293.0	OG0001126.24	OG0045136.0	OG0044477.0	OG0017896.0	OG0002853.0	OG0003367.2	OG0007917.0	OG0004017.5	OG0003837.0	OG0004383.1	OG0017266.2	OG0045521.0	OG0026290.0	OG0019029.0	OG0013654.3	OG0018094.4	OG0000638.38	OG0020866.0	OG0000647.0	OG0034851.0	OG0001762.24	OG0006671.0	OG0005800.0	OG0015278.4	OG0044674.0	OG0034588.0	OG0005247.0	OG0057414.0	OG0019986.0	OG0006600.2	OG0048082.0	OG0000385.4	OG0060450.0
21.0	3.0	1.0	13.0	3.0	13.0	2.0	27.0	20.0	1.0	21.0	2.0	2.0	2.0	1.0	1.0	1.0	26.0	27.0	1.0	15.0	1.0	27.0	1.0	1.0	3.0	22.0	21.0	3.0	10.0	8.0	4.0	3.0	1.0	1.0	2.0	1.0	1.0	27.0	3.0	9.0	1.0	25.0	4.0	5.0	1.0	1.0	1.0	13.0	1.0	2.0	4.0	1.0	21.0	1.0
OG0002500.1	OG0008090.0	OG0044720.0	OG0021374.0	OG0030038.0	OG0053774.0	OG0024942.0	OG0000125.1	OG0057069.0	OG0027872.0	OG0047540.0	OG0002513.2	OG0043765.0	OG0020422.0	OG0004775.36	OG0043685.0	OG0047149.0	OG0045285.0	OG0005494.2	OG0022779.0	OG0037887.0	OG0020289.0	OG0006324.0	OG0043766.0	OG0008909.8	OG0028148.0	OG0003404.2	OG0046372.0	OG0041875.0	OG0012940.3	OG0016214.4	OG0002389.10	OG0034422.0	OG0000426.116	OG0048177.0	OG0002694.1	OG0007988.0	OG0045507.0	OG0020701.0	OG0016673.6	OG0057499.0	OG0017480.5	OG0004880.18	OG0007588.4	OG0038084.0	OG0047988.0	OG0016983.0	OG0017520.6	OG0024305.0	OG0010882.0	OG0034275.0	OG0005201.23	OG0002756.4	OG0013892.2	OG0009062.0
5.0	5.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0	1.0	3.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	2.0	4.0	1.0	3.0	1.0	5.0	1.0	1.0	2.0	1.0	23.0	1.0	2.0	1.0	21.0	2.0	1.0	2.0	2.0	1.0	1.0	5.0	3.0	1.0	1.0	3.0	1.0	1.0	4.0	1.0	2.0	17.0	2.0	9.0
OG0001189.24	OG0002088.0	OG0003893.1	OG0046337.0	OG0009075.0	OG0002338.0	OG0034677.0	OG0044577.0	OG0028863.0	OG0002210.0	OG0004415.0	OG0018788.0	OG0009066.4	OG0003244.46	OG0000676.15	OG0046642.0	OG0003278.0	OG0001391.24	OG0047422.0	OG0037906.0	OG0000673.65	OG0016042.2	OG0002141.0	OG0009807.0	OG0013741.8	OG0000880.32	OG0022907.0	OG0001047.26	OG0027476.0	OG0019216.0	OG0019453.0	OG0021973.0	OG0007500.0	OG0000000.2172	OG0015352.3	OG0000283.117	OG0043577.0	OG0006387.0	OG0021995.0	OG0001725.30	OG0000730.24	OG0001923.1	OG0013562.4	OG0021255.0	OG0010605.0	OG0047989.0	OG0004563.0	OG0007533.2	OG0025459.0	OG0006636.0	OG0034902.0	OG0034992.0	OG0012258.0	OG0015632.7	OG0045919.0
27.0	27.0	13.0	1.0	9.0	15.0	1.0	1.0	1.0	27.0	18.0	1.0	7.0	12.0	24.0	1.0	15.0	27.0	1.0	1.0	1.0	3.0	27.0	6.0	1.0	17.0	1.0	27.0	1.0	2.0	2.0	1.0	12.0	5.0	2.0	2.0	1.0	9.0	1.0	23.0	27.0	22.0	3.0	2.0	5.0	1.0	17.0	6.0	1.0	4.0	1.0	1.0	6.0	1.0	1.0
OG0000032.86	OG0018379.1	OG0012679.2	OG0004004.10	OG0053798.0	OG0004506.12	OG0000699.1	OG0043738.0	OG0019031.4	OG0027631.0	OG0043340.0	OG0006052.2	OG0003490.0	OG0013727.2	OG0018040.6	OG0057319.0	OG0004461.4	OG0043648.0	OG0000179.0	OG0048918.0	OG0002948.2	OG0022181.0	OG0015962.0	OG0004008.3	OG0001739.127	OG0004776.1	OG0021455.0	OG0019627.0	OG0023038.0	OG0043426.0	OG0035549.0	OG0006277.9	OG0044238.0	OG0013201.2	OG0013647.7	OG0019456.0	OG0016693.0	OG0004821.2	OG0038643.0	OG0010963.0	OG0025940.0	OG0000883.0	OG0003192.0	OG0005900.4	OG0005348.0	OG0037800.0	OG0003556.1	OG0019321.0	OG0001087.24	OG0016609.0	OG0004201.6	OG0006973.11	OG0007192.0	OG0044678.0	OG0010164.0
27.0	1.0	4.0	17.0	1.0	16.0	27.0	1.0	1.0	2.0	1.0	1.0	21.0	4.0	1.0	1.0	17.0	1.0	14.0	1.0	18.0	2.0	2.0	12.0	1.0	3.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	11.0	1.0	3.0	1.0	16.0	11.0	5.0	6.0	1.0	8.0	1.0	27.0	4.0	14.0	1.0	7.0	1.0	2.0
OG0018041.0	OG0046251.0	OG0001544.19	OG0003629.0	OG0015720.2	OG0038738.0	OG0001874.6	OG0009861.0	OG0011625.0	OG0006799.0	OG0038103.0	OG0007070.2	OG0000479.144	OG0008782.8	OG0056601.0	OG0018043.2	OG0013998.0	OG0004853.2	OG0001031.24	OG0015186.2	OG0029551.0	OG0007100.3	OG0003096.0	OG0027799.0	OG0003042.15	OG0057017.0	OG0007475.6	OG0013839.2	OG0001689.24	OG0014623.3	OG0010598.0	OG0011889.2	OG0020380.0	OG0007809.2	OG0045992.0	OG0001180.24	OG0005091.0	OG0000752.42	OG0009871.2	OG0003453.0	OG0003621.0	OG0006333.1	OG0003168.0	OG0002273.0	OG0037945.0	OG0017221.3	OG0047101.0	OG0014145.0	OG0027585.0	OG0001142.24	OG0011440.0	OG0004032.0	OG0000094.196	OG0045049.0	OG0009047.3
2.0	1.0	21.0	7.0	2.0	1.0	24.0	4.0	2.0	11.0	1.0	5.0	1.0	3.0	1.0	1.0	5.0	8.0	27.0	3.0	1.0	2.0	10.0	1.0	12.0	1.0	6.0	3.0	25.0	2.0	5.0	1.0	1.0	11.0	1.0	27.0	11.0	27.0	6.0	21.0	12.0	4.0	4.0	24.0	1.0	1.0	1.0	3.0	1.0	27.0	6.0	6.0	19.0	1.0	3.0
OG0014635.1	OG0027576.0	OG0021960.0	OG0021294.0	OG0034813.0	OG0001588.0	OG0010956.0	OG0006399.1	OG0047980.0	OG0044916.0	OG0016607.0	OG0027588.0	OG0038847.0	OG0021967.0	OG0004347.0	OG0024755.0	OG0001817.10	OG0012683.2	OG0056657.0	OG0029121.0	OG0020611.0	OG0020693.0	OG0044246.0	OG0000576.0	OG0000114.0	OG0003803.0	OG0022465.0	OG0057465.0	OG0025880.0	OG0045693.0	OG0006204.0	OG0024539.0	OG0007389.1	OG0004432.0	OG0018492.6	OG0004098.16	OG0022291.0	OG0041767.0	OG0047456.0	OG0029955.0	OG0005469.6	OG0003072.2	OG0025103.0	OG0016162.0	OG0021188.0	OG0023036.0	OG0056702.0	OG0011181.10	OG0023991.0	OG0017877.1	OG0028863.0	OG0007586.18	OG0018194.3	OG0007128.8	OG0038681.0
3.0	1.0	1.0	2.0	1.0	25.0	3.0	7.0	1.0	1.0	2.0	2.0	1.0	3.0	11.0	2.0	25.0	2.0	1.0	1.0	1.0	1.0	1.0	27.0	23.0	20.0	1.0	1.0	2.0	1.0	4.0	2.0	1.0	18.0	1.0	12.0	1.0	1.0	1.0	1.0	10.0	11.0	2.0	4.0	1.0	2.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0	6.0	1.0
OG0007280.9	OG0020662.0	OG0008765.4	OG0006014.0	OG0011225.0	OG0024455.0	OG0015370.8	OG0008640.19	OG0011266.9	OG0048082.0	OG0000834.30	OG0004330.0	OG0060444.0	OG0026271.0	OG0005175.0	OG0021392.0	OG0001533.2	OG0027021.0	OG0026482.0	OG0000397.3	OG0029222.0	OG0006478.0	OG0054129.0	OG0027476.0	OG0011437.0	OG0011333.6	OG0047342.0	OG0001448.24	OG0008312.26	OG0007467.0	OG0013279.11	OG0044717.0	OG0017764.3	OG0057137.0	OG0001811.2	OG0045979.0	OG0000165.172	OG0004937.4	OG0013024.0	OG0005577.0	OG0011206.0	OG0008180.1	OG0016804.0	OG0028215.0	OG0027667.0	OG0005937.10	OG0045561.0	OG0010111.0	OG0038644.0	OG0034816.0	OG0025026.0	OG0016928.0	OG0045915.0	OG0001512.12	OG0047132.0
2.0	1.0	2.0	5.0	2.0	1.0	1.0	3.0	1.0	1.0	27.0	15.0	1.0	2.0	7.0	1.0	17.0	1.0	1.0	5.0	2.0	12.0	1.0	1.0	3.0	1.0	1.0	27.0	1.0	7.0	1.0	1.0	2.0	1.0	27.0	1.0	27.0	8.0	5.0	4.0	3.0	8.0	3.0	1.0	2.0	6.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	27.0	1.0
OG0000101.213	OG0001621.2	OG0004314.0	OG0017128.6	OG0004757.2	OG0012879.6	OG0000130.27	OG0046889.0	OG0014039.0	OG0021276.0	OG0029189.0	OG0008238.2	OG0002818.5	OG0022184.0	OG0024733.0	OG0053977.0	OG0012380.2	OG0048966.0	OG0034316.0	OG0023037.0	OG0005299.0	OG0046302.0	OG0028110.0	OG0013112.6	OG0027865.0	OG0044532.0	OG0038853.0	OG0018588.1	OG0056707.0	OG0006675.0	OG0024292.0	OG0007747.5	OG0053945.0	OG0012825.2	OG0035009.0	OG0011210.1	OG0007605.0	OG0003338.0	OG0011185.0	OG0016866.3	OG0006129.1	OG0003417.0	OG0012632.1	OG0001739.127	OG0003509.26	OG0029073.0	OG0019951.0	OG0004166.0	OG0028180.0	OG0000288.196	OG0009033.6	OG0001601.50	OG0044676.0	OG0011754.0	OG0045262.0
16.0	23.0	10.0	1.0	7.0	2.0	3.0	1.0	4.0	2.0	1.0	4.0	19.0	3.0	2.0	1.0	2.0	1.0	1.0	2.0	15.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	4.0	1.0	6.0	1.0	3.0	3.0	13.0	6.0	1.0	11.0	21.0	2.0	1.0	10.0	2.0	1.0	4.0	1.0	3.0	7.0	15.0	1.0	2.0	1.0
OG0012448.3	OG0007003.11	OG0020503.0	OG0014633.0	OG0034798.0	OG0020859.0	OG0001023.3	OG0027801.0	OG0060373.0	OG0014580.0	OG0005596.0	OG0037860.0	OG0005206.34	OG0044946.0	OG0006086.0	OG0022448.0	OG0048966.0	OG0008234.0	OG0020065.0	OG0027760.0	OG0019205.0	OG0006268.0	OG0023486.0	OG0003247.1	OG0011912.1	OG0046967.0	OG0045225.0	OG0004347.0	OG0000989.0	OG0003347.8	OG0009290.0	OG0008916.0	OG0003348.0	OG0007506.1	OG0011260.2	OG0056974.0	OG0019587.0	OG0017863.0	OG0044458.0	OG0020702.0	OG0006109.16	OG0018004.2	OG0022058.0	OG0007428.0	OG0007934.0	OG0009867.4	OG0002010.0	OG0041777.0	OG0041690.0	OG0038640.0	OG0016916.0	OG0001224.24	OG0025869.0	OG0004054.20	OG0005184.0
2.0	2.0	3.0	3.0	1.0	3.0	1.0	1.0	1.0	2.0	4.0	1.0	2.0	1.0	11.0	1.0	1.0	4.0	2.0	1.0	1.0	5.0	1.0	15.0	3.0	1.0	1.0	11.0	21.0	8.0	2.0	6.0	2.0	6.0	1.0	1.0	1.0	4.0	1.0	1.0	5.0	3.0	1.0	4.0	3.0	5.0	27.0	1.0	1.0	1.0	3.0	27.0	1.0	13.0	5.0
OG0011271.6	OG0016113.4	OG0027554.0	OG0056830.0	OG0034293.0	OG0028269.0	OG0024813.0	OG0002204.0	OG0013559.0	OG0000929.1	OG0010068.9	OG0028055.0	OG0005589.0	OG0001839.6	OG0029237.0	OG0007968.4	OG0026283.0	OG0016111.4	OG0007966.13	OG0034868.0	OG0045245.0	OG0030061.0	OG0001065.24	OG0049087.0	OG0028033.0	OG0048128.0	OG0001289.1	OG0002153.0	OG0006159.0	OG0002682.12	OG0030044.0	OG0006578.0	OG0028116.0	OG0029127.0	OG0019243.0	OG0002146.0	OG0015282.0	OG0012319.13	OG0043836.0	OG0009126.0	OG0015000.4	OG0044987.0	OG0020067.0	OG0018511.5	OG0060430.0	OG0007245.0	OG0047080.0	OG0015307.2	OG0043819.0	OG0045625.0	OG0015246.3	OG0004756.0	OG0045539.0	OG0028048.0	OG0018940.2
4.0	3.0	1.0	1.0	1.0	1.0	1.0	26.0	2.0	27.0	1.0	1.0	5.0	6.0	1.0	3.0	1.0	3.0	3.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	27.0	27.0	5.0	20.0	1.0	4.0	1.0	1.0	2.0	27.0	2.0	1.0	1.0	9.0	2.0	1.0	1.0	1.0	1.0	4.0	1.0	2.0	1.0	1.0	3.0	7.0	1.0	1.0	2.0
OG0037793.0	OG0003014.0	OG0044408.0	OG0022201.0	OG0012813.1	OG0008730.12	OG0014990.0	OG0018933.5	OG0013960.4	OG0004372.18	OG0044154.0	OG0029156.0	OG0011752.8	OG0045026.0	OG0002153.0	OG0000799.22	OG0018952.4	OG0022792.0	OG0012444.7	OG0015964.0	OG0000107.44	OG0007154.2	OG0008750.2	OG0019209.0	OG0046122.0	OG0018902.6	OG0017203.1	OG0000697.0	OG0001667.0	OG0014789.4	OG0044740.0	OG0005795.0	OG0047281.0	OG0045162.0	OG0047169.0	OG0018000.0	OG0043414.0	OG0004762.1	OG0000288.62	OG0027552.0	OG0008035.1	OG0011363.1	OG0056931.0	OG0047204.0	OG0000500.26	OG0004865.2	OG0013906.5	OG0002229.1	OG0001732.10	OG0006581.6	OG0013052.2	OG0026929.0	OG0011611.8	OG0010058.2	OG0005092.2
1.0	18.0	1.0	3.0	1.0	4.0	5.0	1.0	2.0	14.0	1.0	1.0	2.0	1.0	27.0	20.0	2.0	1.0	2.0	2.0	23.0	8.0	2.0	1.0	1.0	1.0	1.0	27.0	27.0	3.0	1.0	6.0	1.0	1.0	1.0	3.0	1.0	6.0	4.0	1.0	2.0	2.0	1.0	1.0	3.0	11.0	2.0	18.0	27.0	3.0	4.0	2.0	2.0	4.0	5.0
