OG0002944.0	OG0003465.0	OG0000687.0	OG0020259.0	OG0011678.0	OG0001845.2	OG0005486.0	OG0008538.0	OG0001578.0	OG0001488.22	OG0002103.0	OG0001362.22	OG0006391.2	OG0000525.2	OG0000006.1	OG0001924.24	OG0000498.0	OG0022090.0	OG0013318.9	OG0001840.125	OG0008472.6	OG0002174.0	OG0000004.888	OG0000318.0	OG0001373.1	OG0001687.23	OG0002280.0	OG0010640.0	OG0000018.289	OG0005986.4	OG0010673.0	OG0001856.4	OG0007086.1	OG0002732.0	OG0012919.2	OG0000276.72	OG0002123.0	OG0002666.2	OG0000896.1	OG0000147.0	OG0001292.1	OG0001953.2	OG0000223.2	OG0000714.29	OG0012175.4	OG0016286.0	OG0001998.0	OG0001630.0	OG0000338.41	OG0007282.8	OG0044583.0	OG0012182.2	OG0000320.0	OG0014005.0	OG0003828.1
1e-07	1e-07	0.190635	nan	nan	0.0171554	0.261635	0.158906	0.270701	0.0471271	0.0167584	0.0155472	0.07285660000000001	0.0931411	0.195436	1e-07	0.042339800000000004	nan	nan	nan	nan	0.0362041	0.070773	0.289665	0.0695926	1e-07	0.13875	nan	0.20844000000000001	nan	1e-07	0.014825399999999999	nan	1e-07	nan	0.115124	1e-07	1e-07	0.036275699999999994	0.04170580000000001	0.022981099999999997	1e-07	0.094307	1e-07	nan	nan	1e-07	1e-07	0.170489	nan	nan	nan	0.136905	nan	0.26361799999999996
OG0000173.0	OG0000120.105	OG0003483.0	OG0020882.0	OG0001220.24	OG0000320.0	OG0002836.4	OG0005263.0	OG0011995.5	OG0008216.2	OG0000000.169	OG0000285.1	OG0000976.24	OG0056776.0	OG0006356.1	OG0001402.24	OG0015404.4	OG0007226.8	OG0000498.0	OG0000379.0	OG0000011.866	OG0002300.0	OG0002113.0	OG0000004.888	OG0002781.2	OG0000138.41	OG0010753.0	OG0003932.0	OG0006503.0	OG0002824.0	OG0001165.26	OG0015196.0	OG0005741.0	OG0009267.0	OG0001505.24	OG0012080.2	OG0003893.1	OG0008973.4	OG0002188.22	OG0000092.1	OG0001275.26	OG0000034.305	OG0012441.7	OG0021298.0	OG0000336.0	OG0000526.0	OG0000512.25	OG0000473.17	OG0005007.0	OG0000005.297	OG0001812.2	OG0001018.1	OG0001341.18	OG0002081.0	OG0000777.0
0.100438	0.05583919999999999	1e-07	nan	1e-07	0.136905	1e-07	0.134486	nan	nan	0.154067	0.0279459	0.05979630000000001	nan	nan	0.016761	nan	nan	0.042339800000000004	0.053747699999999995	0.208182	0.020818	1e-07	0.070773	0.17557799999999998	0.0127809	1e-07	0.232625	nan	0.0187737	0.044570599999999995	nan	nan	0.1	0.0774903	nan	0.194654	1e-07	1e-07	0.220702	1e-07	0.230723	nan	nan	0.20847	0.0524577	0.0432093	0.04397	0.1	nan	0.0494353	0.17260599999999998	0.055961300000000005	0.047543699999999994	0.244759
OG0000173.0	OG0000599.0	OG0028161.0	OG0002923.29	OG0001029.24	OG0000724.26	OG0045106.0	OG0000081.1	OG0001546.1	OG0000575.28	OG0002862.0	OG0001288.1	OG0004091.0	OG0000759.38	OG0000676.120	OG0000603.1	OG0001066.26	OG0020521.0	OG0012236.2	OG0001559.30	OG0002280.0	OG0002112.8	OG0000232.19	OG0002136.0	OG0001954.0	OG0000039.0	OG0005502.0	OG0002852.4	OG0005840.28	OG0009159.0	OG0002732.0	OG0000226.4	OG0010106.14	OG0002203.0	OG0003545.0	OG0006276.0	OG0001257.24	OG0001495.2	OG0012823.2	OG0002593.5	OG0006629.0	OG0001062.24	OG0000231.0	OG0002233.0	OG0002658.16	OG0047549.0	OG0009205.0	OG0003292.4	OG0000528.32	OG0027426.0	OG0012098.2	OG0001061.24	OG0011564.0	OG0000434.0	OG0000110.3
0.100438	0.0431795	nan	0.053581899999999995	1e-07	0.046803500000000005	nan	0.19278	1e-07	0.04989469999999999	0.0970487	1e-07	0.25587600000000005	0.0264335	nan	0.152282	0.0486918	nan	nan	0.0445296	0.13875	0.0220493	0.0495478	1e-07	1e-07	0.21409099999999998	1e-07	0.0543795	nan	nan	1e-07	0.124769	nan	1e-07	nan	nan	0.0155472	0.0155472	nan	0.10976099999999998	0.221349	0.040420199999999996	0.0897671	1e-07	0.0486227	nan	nan	0.134424	0.180595	nan	nan	1e-07	0.1	0.357011	0.151199
OG0000983.28	OG0004610.1	OG0004149.3	OG0000601.52	OG0000056.0	OG0013074.0	OG0000419.108	OG0002029.0	OG0020678.0	OG0000006.1	OG0007752.0	OG0002093.0	OG0002734.0	OG0002300.0	OG0027676.0	OG0000431.12	OG0000020.431	OG0010089.0	OG0002781.2	OG0014003.0	OG0003539.14	OG0012069.0	OG0003274.0	OG0001496.24	OG0001629.5	OG0002884.0	OG0000830.1	OG0000684.0	OG0000847.24	OG0046219.0	OG0014613.0	OG0001408.24	OG0000214.0	OG0004907.8	OG0000822.0	OG0003312.4	OG0001202.24	OG0004805.0	OG0008728.0	OG0000160.4	OG0002741.0	OG0000225.48	OG0010508.0	OG0000862.34	OG0001570.1	OG0014537.0	OG0001209.1	OG0005507.10	OG0001268.24	OG0000014.1	OG0000113.0	OG0000427.25	OG0015595.4	OG0003753.30	OG0000777.0
0.0220237	nan	nan	1e-07	0.21965300000000001	nan	0.0763566	0.0564408	nan	0.195436	0.221228	0.022211099999999998	0.018125799999999997	0.020818	nan	0.05009980000000001	0.234949	nan	0.17557799999999998	nan	0.210918	nan	0.029012700000000002	1e-07	0.040168300000000004	0.0371082	1e-07	0.164248	0.0199778	nan	nan	1e-07	0.23113899999999998	nan	0.036370599999999996	0.522058	0.0359669	0.05085719999999999	nan	0.196496	1e-07	0.0113853	nan	0.0155472	0.0962809	nan	0.019225799999999998	nan	1e-07	0.114605	0.249573	1e-07	nan	1e-07	0.244759
OG0001899.1	OG0016908.0	OG0041679.0	OG0000639.0	OG0000002.1788	OG0009305.0	OG0001312.1	OG0011377.0	OG0008303.2	OG0000893.3	OG0000009.1	OG0000985.26	OG0001044.24	OG0000183.0	OG0001182.24	OG0005125.6	OG0011802.5	OG0003462.0	OG0000498.0	OG0002635.0	OG0003712.0	OG0012277.3	OG0002477.25	OG0001069.28	OG0012680.0	OG0007362.0	OG0000772.0	OG0000428.54	OG0006315.0	OG0009254.0	OG0000847.24	OG0003478.0	OG0001965.0	OG0002177.28	OG0001378.24	OG0000034.305	OG0000698.19	OG0000679.1	OG0001606.4	OG0018799.3	OG0002555.0	OG0000121.128	OG0005734.0	OG0006954.0	OG0001226.24	OG0017977.2	OG0019244.0	OG0000266.0	OG0000019.2	OG0000059.133	OG0000272.36	OG0001251.24	OG0001344.0	OG0001576.0	OG0008965.0
0.0455086	nan	nan	0.0705743	0.25140999999999997	nan	1e-07	0.238512	nan	0.07853689999999999	0.330123	1e-07	0.020385900000000002	0.129415	0.0184202	nan	nan	1e-07	0.042339800000000004	1e-07	0.0175071	nan	0.0480493	1e-07	nan	0.226712	0.128772	0.07269880000000001	nan	nan	0.0199778	1e-07	nan	0.147478	0.0155472	0.230723	0.07019689999999999	0.016110399999999997	0.201448	nan	0.378664	0.243233	nan	nan	1e-07	nan	nan	0.255285	0.247548	0.259534	0.130997	0.0177206	0.0155472	0.228514	nan
OG0002687.0	OG0003493.0	OG0004005.1	OG0000046.1	OG0002024.0	OG0013492.0	OG0057244.0	OG0000048.122	OG0020868.0	OG0002874.0	OG0011289.2	OG0003440.0	OG0002173.26	OG0000302.34	OG0003071.0	OG0009017.0	OG0001032.24	OG0004091.0	OG0028082.0	OG0007442.0	OG0013826.4	OG0002022.0	OG0008355.0	OG0000479.1	OG0009314.0	OG0000002.1147	OG0001559.30	OG0000378.125	OG0000196.0	OG0045832.0	OG0002456.12	OG0001243.24	OG0000736.0	OG0001507.1	OG0007233.0	OG0001933.0	OG0012977.2	OG0000001.1420	OG0001083.26	OG0003768.0	OG0000617.25	OG0002123.0	OG0002324.4	OG0007351.6	OG0000180.0	OG0009111.1	OG0002090.0	OG0021232.0	OG0000338.41	OG0001039.1	OG0013626.0	OG0000268.1	OG0001431.24	OG0000420.0	OG0001233.24
0.030935200000000003	0.017406900000000003	0.198293	0.263934	1e-07	nan	nan	0.10403399999999999	nan	0.172752	nan	1e-07	0.199848	0.0998573	0.041909800000000004	nan	1e-07	0.25587600000000005	nan	nan	nan	1e-07	nan	0.0354291	nan	0.211869	0.0445296	nan	0.46099799999999996	nan	0.0420344	0.0127809	0.0637063	1e-07	0.253395	0.0155472	1e-07	0.265491	1e-07	1e-07	0.028008299999999996	1e-07	0.0814306	nan	0.20710100000000004	nan	0.0333041	nan	0.170489	1e-07	0.1	0.0814788	1e-07	0.046928199999999996	0.0184769
OG0000173.0	OG0008084.1	OG0044410.0	OG0002403.0	OG0045872.0	OG0029262.0	OG0014533.2	OG0005456.4	OG0010681.4	OG0000056.0	OG0002865.0	OG0000000.169	OG0000285.1	OG0002089.0	OG0000419.108	OG0006391.2	OG0011376.0	OG0020923.0	OG0001943.0	OG0005544.0	OG0000467.0	OG0006268.0	OG0000730.24	OG0001916.0	OG0001912.0	OG0001319.1	OG0000944.28	OG0000928.30	OG0005587.8	OG0000257.0	OG0001990.0	OG0002428.0	OG0001613.24	OG0000226.4	OG0000501.29	OG0000796.20	OG0002397.0	OG0000349.0	OG0015335.0	OG0000785.2	OG0027505.0	OG0000180.0	OG0002261.32	OG0000223.2	OG0000371.2	OG0002893.12	OG0002007.0	OG0006683.0	OG0008332.0	OG0006958.26	OG0003215.0	OG0000559.30	OG0000442.2	OG0009128.2	OG0001561.0
0.100438	0.28933400000000004	nan	0.204122	nan	nan	nan	1e-07	nan	0.21965300000000001	0.10157100000000001	0.154067	0.0279459	1e-07	0.0763566	0.07285660000000001	0.241479	nan	0.077075	1e-07	0.0829556	nan	0.0154612	0.13291	0.0264335	1e-07	0.015169899999999998	1e-07	nan	0.251919	0.0227049	0.0781696	0.130047	0.124769	0.015253799999999998	0.0264335	0.248056	0.16384300000000002	nan	0.0720662	nan	0.20710100000000004	nan	0.094307	0.06307549999999999	0.0518356	0.0955083	nan	nan	nan	0.0577116	0.20962600000000003	0.24861100000000003	nan	0.06785769999999999
OG0001284.24	OG0012721.2	OG0000002.1788	OG0006030.0	OG0001050.0	OG0000494.1	OG0008994.0	OG0007845.0	OG0000190.0	OG0020337.0	OG0003878.0	OG0005978.0	OG0000397.3	OG0002189.0	OG0001371.24	OG0006713.0	OG0006210.12	OG0002532.34	OG0004776.24	OG0028175.0	OG0000611.0	OG0007268.0	OG0001118.24	OG0002313.18	OG0000431.12	OG0012978.0	OG0001987.0	OG0012985.0	OG0008776.22	OG0000388.1	OG0001520.24	OG0000206.0	OG0003811.0	OG0000859.24	OG0029220.0	OG0000181.164	OG0000214.0	OG0002714.0	OG0000246.0	OG0002286.10	OG0000609.44	OG0007651.0	OG0000062.12	OG0000815.24	OG0000048.382	OG0001437.24	OG0001655.0	OG0002007.0	OG0010775.0	OG0000338.41	OG0003448.0	OG0000897.0	OG0000350.8	OG0000113.0	OG0002027.0
0.0167584	nan	0.25140999999999997	nan	0.07713989999999998	0.025962	0.1	nan	0.104622	nan	1e-07	nan	nan	0.0590855	1e-07	nan	nan	0.201121	nan	nan	0.0502405	nan	0.0665084	0.0198078	0.05009980000000001	nan	0.016761	nan	nan	0.0167955	0.0701158	0.0955598	0.07998839999999999	0.098926	nan	1e-07	0.23113899999999998	0.242781	0.12140899999999999	0.06912080000000001	0.035903	nan	0.175744	0.0336601	0.24759499999999998	0.032545	0.266415	0.0955083	0.271404	0.170489	0.054843600000000006	1e-07	0.26817199999999997	0.249573	1e-07
OG0002095.0	OG0000687.0	OG0002669.0	OG0013622.2	OG0000993.25	OG0004544.8	OG0016684.0	OG0002657.80	OG0000190.0	OG0000786.1	OG0000497.40	OG0002189.0	OG0012119.0	OG0002598.22	OG0056876.0	OG0008739.2	OG0003462.0	OG0000498.0	OG0000002.763	OG0001217.1	OG0001463.24	OG0007007.0	OG0002140.0	OG0002391.2	OG0045002.0	OG0002087.0	OG0001772.0	OG0006901.0	OG0001640.7	OG0006312.0	OG0020739.0	OG0000837.0	OG0005049.0	OG0013655.2	OG0002337.7	OG0000001.1420	OG0011440.0	OG0001486.1	OG0000276.72	OG0000581.0	OG0001338.24	OG0000034.305	OG0000409.24	OG0011946.0	OG0020916.0	OG0003368.4	OG0000403.25	OG0000681.0	OG0006109.16	OG0001502.26	OG0001892.0	OG0001018.1	OG0000113.0	OG0000401.0	OG0041909.0
0.038045499999999996	0.190635	0.26166	nan	0.0155472	0.36894699999999997	nan	nan	0.104622	0.0205106	0.06203909999999999	0.0590855	nan	1e-07	nan	nan	1e-07	0.042339800000000004	0.254137	1e-07	1e-07	nan	1e-07	0.160174	nan	1e-07	1e-07	nan	0.06076419999999999	nan	nan	0.18499000000000002	0.24680300000000002	nan	0.06992000000000001	0.265491	0.47811099999999995	0.0155472	0.115124	0.158916	1e-07	0.230723	0.0887016	0.186289	nan	1e-07	0.0540424	0.015169899999999998	nan	0.0386626	0.14469400000000002	0.17260599999999998	0.249573	0.12081099999999999	nan
OG0008208.0	OG0000120.105	OG0000851.0	OG0001379.1	OG0000042.23	OG0002754.13	OG0000994.2	OG0003455.2	OG0006194.0	OG0011933.0	OG0011342.2	OG0001074.2	OG0000285.1	OG0001295.24	OG0002189.0	OG0001215.24	OG0008488.2	OG0000525.2	OG0011281.2	OG0012116.2	OG0001521.0	OG0000002.763	OG0006313.0	OG0001217.1	OG0004137.6	OG0006760.0	OG0000431.12	OG0005784.8	OG0000911.3	OG0001718.1	OG0019659.0	OG0021197.0	OG0000018.289	OG0000995.5	OG0002296.2	OG0000345.40	OG0002412.0	OG0010160.0	OG0002749.0	OG0001440.24	OG0000369.1	OG0025929.0	OG0029177.0	OG0002740.0	OG0001641.24	OG0001058.26	OG0001658.112	OG0000849.32	OG0000751.0	OG0002119.0	OG0000866.3	OG0011576.0	OG0002082.0	OG0000406.0	OG0011197.2
0.142129	0.05583919999999999	0.15427000000000002	0.0155472	0.0522319	0.176044	1e-07	1e-07	nan	0.19529200000000002	nan	0.0631343	0.0279459	0.0436227	0.0590855	1e-07	nan	0.0931411	nan	nan	0.0947425	0.254137	nan	1e-07	nan	nan	0.05009980000000001	0.1	0.0155472	0.057933000000000005	nan	nan	0.20844000000000001	0.0634716	0.285595	0.251662	0.287475	nan	0.06578110000000001	1e-07	0.0220237	nan	nan	1e-07	0.0176217	1e-07	nan	0.0392147	0.145086	1e-07	0.07155349999999999	nan	0.0719531	0.0990347	nan
OG0005191.0	OG0009097.4	OG0002062.0	OG0000752.42	OG0003173.0	OG0013540.4	OG0000027.457	OG0000494.1	OG0002061.0	OG0002173.26	OG0002089.0	OG0000204.2	OG0000042.255	OG0017888.0	OG0001542.3	OG0002127.0	OG0006283.0	OG0000380.29	OG0006901.0	OG0000005.318	OG0000219.0	OG0006287.0	OG0001242.28	OG0003419.0	OG0002272.22	OG0001166.24	OG0034232.0	OG0000852.1	OG0002109.0	OG0022343.0	OG0000550.0	OG0003443.6	OG0001177.22	OG0010545.0	OG0001436.24	OG0003209.0	OG0010000.0	OG0011883.7	OG0000806.27	OG0000391.20	OG0002555.0	OG0002698.0	OG0003368.4	OG0011987.0	OG0006515.6	OG0005927.14	OG0000225.48	OG0001998.0	OG0001786.20	OG0000019.2	OG0012771.2	OG0000751.0	OG0000359.28	OG0016816.0	OG0000047.282
0.00323475	0.27411199999999997	1e-07	0.0717563	0.42527	nan	0.200787	0.025962	1e-07	0.199848	1e-07	0.172758	nan	nan	0.038372199999999995	1e-07	nan	0.08478510000000002	nan	0.111919	nan	nan	1e-07	1e-07	0.0163233	1e-07	nan	0.0389427	1e-07	nan	0.357765	0.0174088	0.0654724	nan	1e-07	0.026633099999999996	nan	nan	0.056194100000000004	0.0263306	0.378664	0.10743	1e-07	nan	nan	nan	0.0113853	1e-07	0.189075	0.247548	0.22309099999999998	0.145086	0.0987707	nan	0.146757
OG0003221.0	OG0000510.30	OG0011203.4	OG0001920.0	OG0000367.3	OG0000002.1788	OG0000125.49	OG0006691.0	OG0000230.58	OG0002066.0	OG0007833.0	OG0001195.12	OG0000190.0	OG0000945.1	OG0006616.0	OG0005558.1	OG0000775.24	OG0015368.2	OG0007226.8	OG0001521.0	OG0000290.0	OG0005942.6	OG0053955.0	OG0000020.431	OG0000004.888	OG0002781.2	OG0010721.0	OG0003422.0	OG0006226.0	OG0019729.0	OG0001144.24	OG0002245.24	OG0001337.24	OG0044645.0	OG0025872.0	OG0002558.0	OG0001803.6	OG0001554.24	OG0000343.0	OG0000801.24	OG0000941.24	OG0006643.0	OG0007708.0	OG0000747.2	OG0004343.18	OG0029126.0	OG0001283.1	OG0000180.0	OG0005150.0	OG0003435.0	OG0001251.24	OG0006591.0	OG0000264.1	OG0000197.0	OG0002633.20
0.207948	0.0511275	0.22131900000000002	0.0219903	0.020385900000000002	0.25140999999999997	0.097789	nan	0.108892	1e-07	nan	0.057308500000000005	0.104622	0.0166027	nan	nan	0.023739	nan	nan	0.0947425	0.0933375	0.237742	nan	0.234949	0.070773	0.17557799999999998	1e-07	0.0295007	nan	nan	1e-07	0.033661300000000005	0.03654419999999999	nan	nan	0.144182	0.0392097	0.0423404	0.18176900000000001	0.0344505	0.0447088	nan	nan	0.0867587	nan	nan	0.0388209	0.20710100000000004	0.175991	1e-07	0.0177206	nan	0.183283	0.237366	1e-07
OG0000516.6	OG0003147.0	OG0004280.1	OG0017150.4	OG0003467.0	OG0001214.2	OG0000680.1	OG0000042.314	OG0000230.58	OG0002173.26	OG0013993.0	OG0001094.26	OG0000006.1	OG0000936.24	OG0002676.20	OG0014572.2	OG0008103.4	OG0002810.2	OG0000667.13	OG0019348.0	OG0001067.24	OG0002174.0	OG0010618.4	OG0001117.34	OG0001064.24	OG0009022.8	OG0000364.1	OG0000219.0	OG0004118.0	OG0053912.0	OG0013012.1	OG0001404.24	OG0012977.2	OG0027604.0	OG0000554.14	OG0000009.921	OG0001332.24	OG0002749.0	OG0001246.24	OG0008680.0	OG0000139.0	OG0002741.0	OG0010127.0	OG0000147.0	OG0001292.1	OG0002243.0	OG0012244.0	OG0000526.0	OG0034273.0	OG0002704.28	OG0012098.2	OG0001089.2	OG0003609.0	OG0000442.2	OG0000423.2
0.0601321	0.0246601	nan	nan	1e-07	0.0133185	1e-07	0.21858200000000003	0.108892	0.199848	nan	1e-07	0.195436	0.0481267	0.24402	nan	nan	0.0978835	0.0219903	nan	1e-07	0.0362041	nan	0.0605745	1e-07	nan	0.159121	nan	0.285629	nan	nan	1e-07	1e-07	nan	0.0385013	0.25855900000000004	0.06981169999999999	0.06578110000000001	0.0448336	nan	0.253116	1e-07	nan	0.04170580000000001	0.022981099999999997	1e-07	1e-07	0.0524577	nan	1e-07	nan	0.043088	0.17899500000000002	0.24861100000000003	0.054062
OG0000120.105	OG0003806.0	OG0009107.2	OG0008525.0	OG0028219.0	OG0000411.0	OG0001921.0	OG0000976.24	OG0003840.20	OG0004091.0	OG0000045.0	OG0001042.5	OG0002022.0	OG0016220.1	OG0002635.0	OG0014733.4	OG0000020.431	OG0001021.49	OG0002114.0	OG0003540.0	OG0001499.24	OG0010529.0	OG0025622.0	OG0000977.1	OG0013521.0	OG0002611.0	OG0012272.0	OG0012448.3	OG0012858.0	OG0002888.0	OG0002081.0	OG0000973.2	OG0010752.0	OG0010906.0	OG0007839.12	OG0012064.0	OG0018166.0	OG0000409.24	OG0002106.0	OG0000403.25	OG0002115.0	OG0003569.2	OG0000231.0	OG0000266.0	OG0053925.0	OG0002030.0	OG0000565.37	OG0001492.24	OG0000420.0	OG0000350.8	OG0000423.2	OG0001425.1	OG0002235.0	OG0000923.0	OG0000392.72
0.05583919999999999	0.0772962	1e-07	nan	nan	0.047806	1e-07	0.05979630000000001	0.024490400000000002	0.25587600000000005	0.07893689999999999	1e-07	1e-07	nan	1e-07	nan	0.234949	0.0840684	1e-07	0.427281	1e-07	0.191118	nan	0.119869	nan	0.310618	nan	nan	nan	0.18049	0.047543699999999994	0.018409400000000003	nan	nan	nan	nan	nan	0.0887016	0.061099099999999996	0.0540424	0.0127809	1e-07	0.0897671	0.255285	nan	0.0184773	nan	0.0220146	0.046928199999999996	0.26817199999999997	0.054062	0.03797059999999999	0.09606050000000001	0.190156	0.0996019
OG0000263.57	OG0002051.0	OG0001688.16	OG0001329.24	OG0008755.0	OG0038697.0	OG0000411.0	OG0021604.0	OG0000289.0	OG0000453.2	OG0000302.34	OG0003071.0	OG0001386.24	OG0002284.0	OG0004206.1	OG0001532.0	OG0006204.0	OG0004921.18	OG0014793.6	OG0012902.0	OG0003632.9	OG0000290.0	OG0002219.0	OG0002300.0	OG0003085.8	OG0005001.1	OG0011803.0	OG0002234.0	OG0025083.0	OG0006347.24	OG0000863.32	OG0002080.0	OG0002837.4	OG0003525.5	OG0014053.1	OG0001419.3	OG0002177.28	OG0002208.6	OG0019757.0	OG0000833.0	OG0002026.0	OG0005578.0	OG0000349.0	OG0000010.475	OG0001036.24	OG0000662.1	OG0006656.6	OG0003576.0	OG0005967.2	OG0001159.0	OG0000225.48	OG0001880.0	OG0005328.10	OG0000014.1	OG0000110.3
0.0416776	1e-07	0.016761	0.0220237	nan	nan	0.047806	nan	0.19706300000000002	0.074588	0.0998573	0.041909800000000004	0.0401695	0.0844349	0.0825987	0.27405100000000004	nan	0.24561999999999998	nan	nan	nan	0.0933375	0.122196	0.020818	1e-07	0.042220999999999995	nan	0.08706950000000001	nan	nan	0.0155472	1e-07	0.13508199999999998	0.117778	nan	0.08980310000000001	0.147478	1e-07	nan	0.37095	0.0162139	nan	0.16384300000000002	0.241958	0.0363446	1e-07	nan	0.0404971	nan	0.0390587	0.0113853	0.0155472	nan	0.114605	0.151199
OG0013998.0	OG0003356.2	OG0018752.5	OG0001991.0	OG0001149.24	OG0002874.0	OG0001074.2	OG0000018.1	OG0024793.0	OG0000732.24	OG0002029.0	OG0002603.0	OG0014759.0	OG0002722.13	OG0002911.0	OG0001461.24	OG0003203.2	OG0000364.1	OG0000219.0	OG0001522.0	OG0000837.0	OG0003872.0	OG0009118.0	OG0002644.24	OG0000026.45	OG0000558.24	OG0011963.2	OG0014850.4	OG0001965.0	OG0009095.4	OG0011151.0	OG0002319.0	OG0014535.2	OG0012079.4	OG0000617.25	OG0016163.1	OG0041963.0	OG0002243.0	OG0012225.0	OG0001264.24	OG0000223.2	OG0001272.24	OG0001188.24	OG0005534.0	OG0002333.0	OG0001502.26	OG0000272.36	OG0011485.0	OG0002251.0	OG0005893.0	OG0001661.0	OG0034774.0	OG0001049.26	OG0000423.2	OG0000097.1
nan	0.0175071	nan	0.0167584	1e-07	0.172752	0.0631343	0.233075	nan	0.0670398	0.0564408	0.029247700000000005	nan	0.267598	0.07815189999999998	1e-07	0.0547221	0.159121	nan	0.293013	0.18499000000000002	1e-07	nan	1e-07	0.171595	0.17576	nan	nan	nan	0.23804899999999998	nan	0.0456691	nan	nan	0.028008299999999996	nan	nan	1e-07	nan	1e-07	0.094307	0.0696346	1e-07	1e-07	1e-07	0.0386626	0.130997	nan	0.0165321	nan	1e-07	nan	0.0264335	0.054062	0.0442409
OG0003503.1	OG0000755.4	OG0001244.24	OG0002737.0	OG0001469.2	OG0000261.0	OG0000893.3	OG0005780.0	OG0000183.0	OG0013717.0	OG0013032.0	OG0000572.0	OG0009189.0	OG0027574.0	OG0000020.431	OG0022017.0	OG0009022.8	OG0001656.2	OG0001512.12	OG0001084.24	OG0001954.0	OG0002418.9	OG0001451.24	OG0009876.3	OG0011312.2	OG0005914.2	OG0000018.289	OG0001929.26	OG0001351.24	OG0001573.24	OG0025749.0	OG0001219.24	OG0001938.0	OG0001875.13	OG0002910.0	OG0004805.0	OG0027178.0	OG0008563.1	OG0001208.24	OG0000147.0	OG0002593.5	OG0006515.6	OG0013992.0	OG0001398.24	OG0005727.0	OG0001870.2	OG0000528.32	OG0000266.0	OG0000019.2	OG0002392.1	OG0000014.1	OG0020659.0	OG0000583.0	OG0002032.0	OG0038860.0
0.435306	0.0964822	1e-07	1e-07	0.0530092	0.13006099999999998	0.07853689999999999	0.1	0.129415	0.11921500000000002	nan	0.511279	nan	nan	0.234949	nan	nan	0.0992212	0.018068	1e-07	1e-07	0.09517619999999999	0.0155472	nan	nan	nan	0.20844000000000001	0.08003610000000001	1e-07	0.0409046	nan	0.04355119999999999	0.0472589	1e-07	0.146428	0.05085719999999999	nan	nan	1e-07	0.04170580000000001	0.10976099999999998	nan	nan	0.015210900000000001	nan	0.0385216	0.180595	0.255285	0.247548	0.167783	0.114605	nan	0.051138699999999995	0.038302300000000004	nan
OG0000120.105	OG0000983.28	OG0001608.24	OG0003447.0	OG0001244.24	OG0000639.0	OG0001004.1	OG0002735.0	OG0002836.4	OG0015810.7	OG0001254.24	OG0020777.0	OG0000054.0	OG0009855.6	OG0010739.0	OG0005476.1	OG0006733.0	OG0001154.24	OG0001383.24	OG0002978.0	OG0000318.0	OG0000005.318	OG0000219.0	OG0001391.24	OG0001582.24	OG0038820.0	OG0019006.0	OG0001732.10	OG0001274.24	OG0007542.4	OG0013101.6	OG0001307.24	OG0007338.4	OG0005580.17	OG0000955.28	OG0007656.0	OG0000276.72	OG0000092.1	OG0003430.0	OG0003043.30	OG0000661.3	OG0000228.54	OG0015349.0	OG0015347.0	OG0002324.4	OG0000147.0	OG0002100.0	OG0002122.0	OG0002658.16	OG0000528.32	OG0001153.126	OG0001089.2	OG0012037.4	OG0012249.0	OG0002403.0
0.05583919999999999	0.0220237	0.30836199999999997	1e-07	1e-07	0.0705743	0.0455879	1e-07	1e-07	nan	1e-07	nan	0.202251	nan	0.24645100000000003	nan	nan	0.0371418	1e-07	0.462476	0.289665	0.111919	nan	0.0362041	0.022322799999999997	nan	nan	0.0409981	0.0155472	0.412091	nan	0.0166027	nan	0.531944	0.0379194	nan	0.115124	0.220702	1e-07	nan	0.126725	0.501059	nan	nan	0.0814306	0.04170580000000001	1e-07	1e-07	0.0486227	0.180595	nan	0.043088	nan	1e-07	0.204122
OG0006469.8	OG0001047.26	OG0007848.2	OG0012189.0	OG0000230.58	OG0001774.6	OG0000784.0	OG0017891.0	OG0003553.40	OG0002517.18	OG0001215.24	OG0001441.1	OG0006555.0	OG0005980.4	OG0012424.10	OG0002978.0	OG0000689.4	OG0000219.0	OG0008100.2	OG0002171.0	OG0000455.62	OG0002074.0	OG0001065.24	OG0000018.289	OG0000997.23	OG0002644.24	OG0007384.1	OG0000415.0	OG0006202.4	OG0002213.0	OG0000246.0	OG0001459.24	OG0001539.22	OG0014620.0	OG0000706.25	OG0047523.0	OG0002096.0	OG0002831.0	OG0001261.1	OG0005117.0	OG0049170.0	OG0001753.20	OG0007408.6	OG0060430.0	OG0001849.0	OG0000586.7	OG0029239.0	OG0000288.2	OG0000044.1	OG0000353.32	OG0000490.11	OG0000350.8	OG0000110.3	OG0003423.0	OG0007435.0
nan	0.0264335	0.141624	0.06812560000000001	0.108892	0.115477	0.0809483	nan	nan	0.056880099999999996	1e-07	1e-07	nan	nan	nan	0.462476	0.40622600000000003	nan	nan	0.0127809	0.045034	0.0457935	1e-07	0.20844000000000001	0.0501075	1e-07	nan	0.0612125	nan	1e-07	0.12140899999999999	1e-07	0.0382908	nan	1e-07	nan	0.0454457	1e-07	1e-07	0.0816748	nan	0.0833348	0.273418	nan	0.0723438	0.10688099999999999	nan	0.1	0.21297399999999997	0.0729511	0.0176602	0.26817199999999997	0.151199	0.0174519	0.140406
